clade_name,DRR111028,DRR111037,DRR111061,DRR111030,DRR111013,DRR111004,DRR111036,DRR111060,DRR111042,DRR111024,DRR111006,DRR111012
k__Bacteria|p__Actinobacteriota|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Scardovia,0.000073,0.000080,0.000066,0.000073,0.000066,0.000077,0.000073,0.000066,0.000073,0.000066,0.000081,0.000066
k__Bacteria|p__Firmicutes|c__Clostridia|o__Peptostreptococcales-Tissierellales|f__Sedimentibacteraceae|g__Sedimentibacter,0.000068,0.000074,0.000067,0.000068,0.000067,0.000071,0.000068,0.000067,0.000068,0.000067,0.000077,0.000067
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Sellimonas,0.000880,0.000876,0.000557,0.000882,0.000558,0.000887,0.000882,0.000556,0.000879,0.000557,0.000898,0.000556
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__Eggerthellaceae|g__Senegalimassilia,0.000211,0.000231,0.000204,0.000210,0.000204,0.000222,0.000210,0.000203,0.000210,0.000204,0.000236,0.000203
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Shuttleworthia,0.000109,0.000117,0.000105,0.000109,0.000105,0.000112,0.000109,0.000106,0.000109,0.000105,0.000120,0.000105
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__Eggerthellaceae|g__Slackia,0.000449,0.000486,0.000474,0.000446,0.000475,0.000469,0.000446,0.000471,0.000446,0.000474,0.000496,0.000472
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas,0.000068,0.000074,0.000068,0.000067,0.000068,0.000071,0.000067,0.000068,0.000067,0.000068,0.000076,0.000068
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Stenotrophomonas,0.000065,0.000072,0.000069,0.000065,0.000069,0.000068,0.000065,0.000070,0.000065,0.000069,0.000073,0.000070
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Stomatobaculum,0.000086,0.000091,0.000072,0.000086,0.000072,0.000088,0.000086,0.000072,0.000086,0.000072,0.000094,0.000072
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus,0.031256,0.028650,0.013170,0.031485,0.013180,0.030666,0.031480,0.013163,0.031319,0.013171,0.029114,0.013165
k__Bacteria|p__Firmicutes|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Subdoligranulum,0.040850,0.035126,0.013320,0.041898,0.013330,0.038338,0.041872,0.013176,0.041218,0.013311,0.035650,0.013238
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Succinivibrionaceae|g__Succinatimonas,0.000220,0.000226,0.000188,0.000221,0.000188,0.000221,0.000221,0.000188,0.000220,0.000188,0.000230,0.000188
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Succinivibrionaceae|g__Succinivibrio,0.006976,0.007577,0.007073,0.006889,0.007090,0.007270,0.006892,0.007012,0.006935,0.007072,0.007623,0.007043
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterella,0.005050,0.005722,0.009665,0.004991,0.009665,0.005330,0.004992,0.009626,0.005015,0.009659,0.005782,0.009643
k__Bacteria|p__Synergistota|c__Synergistia|o__Synergistales|f__Synergistaceae|g__Synergistes,0.000365,0.000360,0.000244,0.000368,0.000244,0.000363,0.000368,0.000243,0.000366,0.000244,0.000369,0.000243
k__Bacteria|p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Saccharimonadaceae|g__TM7x,0.000156,0.000171,0.000166,0.000155,0.000167,0.000163,0.000155,0.000165,0.000155,0.000166,0.000175,0.000165
k__Bacteria|p__Firmicutes|c__Bacilli|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Turicibacter,0.000137,0.000146,0.000125,0.000136,0.000125,0.000141,0.000136,0.000126,0.000137,0.000125,0.000150,0.000125
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Tuzzerella,0.000085,0.000094,0.000078,0.000084,0.000078,0.000089,0.000084,0.000078,0.000084,0.000078,0.000096,0.000078
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Tyzzerella,0.001542,0.001643,0.001586,0.001536,0.001587,0.001587,0.001536,0.001582,0.001537,0.001586,0.001669,0.001582
k__Bacteria|p__Firmicutes|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__UBA1819,0.002316,0.002324,0.001391,0.002323,0.001394,0.002352,0.002322,0.001390,0.002312,0.001392,0.002370,0.001390
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__UC5-1-2E3,0.000361,0.000384,0.000362,0.000360,0.000362,0.000373,0.000360,0.000362,0.000359,0.000362,0.000392,0.000362
k__Bacteria|p__Firmicutes|c__Clostridia|o__Oscillospirales|f__Oscillospiraceae|g__UCG-002,0.030590,0.025642,0.006938,0.031091,0.006948,0.028778,0.031080,0.006903,0.030808,0.006936,0.026082,0.006919
k__Bacteria|p__Firmicutes|c__Clostridia|o__Oscillospirales|f__Oscillospiraceae|g__UCG-003,0.002572,0.002440,0.001082,0.002600,0.001083,0.002566,0.002599,0.001074,0.002572,0.001081,0.002501,0.001077
k__Bacteria|p__Firmicutes|c__Clostridia|o__Oscillospirales|f__Oscillospiraceae|g__UCG-005,0.009808,0.008583,0.003246,0.010057,0.003255,0.009288,0.010050,0.003198,0.009889,0.003243,0.008755,0.003218
k__Bacteria|p__Firmicutes|c__Clostridia|o__Oscillospirales|f__Oscillospiraceae|g__UCG-007,0.000111,0.000117,0.000104,0.000111,0.000105,0.000113,0.000111,0.000105,0.000111,0.000105,0.000120,0.000104
k__Bacteria|p__Firmicutes|c__Clostridia|o__Oscillospirales|f__Butyricicoccaceae|g__UCG-009,0.000309,0.000324,0.000255,0.000309,0.000256,0.000318,0.000309,0.000256,0.000309,0.000256,0.000330,0.000255
k__Bacteria|p__Firmicutes|c__Clostridia|o__Oscillospirales|f__UCG-010|g__UCG-010,0.000909,0.000851,0.000388,0.000921,0.000388,0.000901,0.000921,0.000386,0.000910,0.000388,0.000875,0.000386
k__Bacteria|p__Firmicutes|c__Clostridia|o__Oscillospirales|f__Oscillospiraceae|g__V9D2013_group,0.000079,0.000083,0.000068,0.000079,0.000069,0.000080,0.000079,0.000068,0.000079,0.000068,0.000085,0.000068
k__Bacteria|p__Actinobacteriota|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Varibaculum,0.000080,0.000088,0.000072,0.000079,0.000072,0.000084,0.000079,0.000072,0.000079,0.000072,0.000091,0.000072
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales-Selenomonadales|f__Veillonellaceae|g__Veillonella,0.005253,0.005268,0.004318,0.005256,0.004327,0.005256,0.005255,0.004278,0.005254,0.004315,0.005322,0.004291
k__Bacteria|p__Verrucomicrobiota|c__Lentisphaeria|o__Victivallales|f__Victivallaceae|g__Victivallaceae,0.000075,0.000080,0.000073,0.000074,0.000073,0.000077,0.000074,0.000073,0.000074,0.000073,0.000082,0.000073
k__Bacteria|p__Verrucomicrobiota|c__Lentisphaeria|o__Victivallales|f__Victivallaceae|g__Victivallis,0.000074,0.000080,0.000066,0.000074,0.000066,0.000076,0.000074,0.000066,0.000074,0.000066,0.000082,0.000066
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|g__Weissella,0.000067,0.000074,0.000069,0.000067,0.000069,0.000070,0.000067,0.000069,0.000067,0.000069,0.000075,0.000069
k__Bacteria|p__Verrucomicrobiota|c__Lentisphaeria|o__Oligosphaerales|f__Oligosphaeraceae|g__Z20,0.000070,0.000075,0.000069,0.000070,0.000069,0.000072,0.000070,0.000069,0.000070,0.000069,0.000077,0.000069
k__Bacteria|p__Firmicutes|c__Clostridia|o__Oscillospirales|f__[Clostridium]_methylpentosum_group|g__[Clostridium]_methylpentosum_group,0.000103,0.000109,0.000091,0.000102,0.000091,0.000105,0.000102,0.000091,0.000102,0.000091,0.000111,0.000091
k__Bacteria|p__Firmicutes|c__Clostridia|o__Peptostreptococcales-Tissierellales|f__Anaerovoracaceae|g__[Eubacterium]_brachy_group,0.000256,0.000266,0.000194,0.000256,0.000194,0.000260,0.000256,0.000194,0.000256,0.000194,0.000272,0.000194
k__Bacteria|p__Firmicutes|c__Clostridia|o__Oscillospirales|f__[Eubacterium]_coprostanoligenes_group|g__[Eubacterium]_coprostanoligenes_group,0.018314,0.017525,0.011052,0.018404,0.011063,0.018294,0.018402,0.010925,0.018311,0.011041,0.017794,0.010977
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__[Eubacterium]_eligens_group,0.026217,0.023188,0.006626,0.026668,0.006632,0.025235,0.026656,0.006582,0.026341,0.006623,0.023530,0.006604
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__[Eubacterium]_fissicatena_group,0.000123,0.000129,0.000112,0.000123,0.000112,0.000125,0.000123,0.000112,0.000123,0.000112,0.000131,0.000112
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__[Eubacterium]_hallii_group,0.003082,0.003045,0.001998,0.003089,0.002004,0.003077,0.003088,0.001971,0.003083,0.001997,0.003093,0.001982
k__Bacteria|p__Firmicutes|c__Clostridia|o__Peptostreptococcales-Tissierellales|f__Anaerovoracaceae|g__[Eubacterium]_nodatum_group,0.000139,0.000151,0.000133,0.000138,0.000133,0.000145,0.000138,0.000133,0.000138,0.000133,0.000155,0.000133
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__[Eubacterium]_oxidoreducens_group,0.008499,0.008713,0.008573,0.008497,0.008574,0.008552,0.008497,0.008590,0.008497,0.008574,0.008794,0.008578
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__[Eubacterium]_ruminantium_group,0.003200,0.002955,0.001229,0.003238,0.001233,0.003179,0.003237,0.001209,0.003202,0.001228,0.003041,0.001217
k__Bacteria|p__Firmicutes|c__Clostridia|o__Peptostreptococcales-Tissierellales|f__Anaerovoracaceae|g__[Eubacterium]_saphenum_group,0.000069,0.000074,0.000066,0.000069,0.000067,0.000071,0.000069,0.000066,0.000069,0.000066,0.000076,0.000066
k__Bacteria|p__Firmicutes|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__[Eubacterium]_siraeum_group,0.001645,0.001587,0.000984,0.001652,0.000984,0.001644,0.001652,0.000984,0.001645,0.000984,0.001618,0.000983
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__[Eubacterium]_ventriosum_group,0.005066,0.004994,0.004019,0.005112,0.004029,0.005009,0.005111,0.003973,0.005079,0.004016,0.005058,0.003993
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__[Eubacterium]_xylanophilum_group,0.000162,0.000172,0.000151,0.000161,0.000151,0.000166,0.000161,0.000152,0.000161,0.000151,0.000175,0.000151
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__[Ruminococcus]_gauvreauii_group,0.000565,0.000593,0.000554,0.000563,0.000555,0.000577,0.000563,0.000555,0.000564,0.000555,0.000603,0.000554
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__[Ruminococcus]_gnavus_group,0.002818,0.003278,0.004713,0.002778,0.004717,0.003041,0.002779,0.004712,0.002789,0.004715,0.003326,0.004711
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__[Ruminococcus]_torques_group,0.012302,0.012404,0.008969,0.012370,0.008987,0.012373,0.012368,0.008854,0.012303,0.008963,0.012540,0.008901
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales-Selenomonadales|f__Veillonellaceae|g__uncultured,0.009681,0.009085,0.005510,0.009772,0.005515,0.009491,0.009769,0.005479,0.009702,0.005507,0.009244,0.005490
k__Bacteria|p__Verrucomicrobiota|c__Lentisphaeria|o__Victivallales|f__vadinBE97|g__vadinBE97,0.010015,0.010465,0.010437,0.009987,0.010437,0.010239,0.009988,0.010457,0.009992,0.010438,0.010593,0.010442
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Acidaminococcus|s__Acidaminococcus_fermentans,0.000782,0.000778,0.000480,0.000788,0.000481,0.000781,0.000787,0.000480,0.000783,0.000480,0.000798,0.000479
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Acidaminococcus|s__Acidaminococcus_sp.,0.000145,0.000158,0.000140,0.000144,0.000140,0.000151,0.000144,0.000140,0.000144,0.000140,0.000161,0.000140
k__Bacteria|p__Cyanobacteria|c__Vampirivibrionia|o__Gastranaerophilales|f__Gastranaerophilales|g__Gastranaerophilales|s__Acinetobacter_sp.,0.000111,0.000117,0.000099,0.000110,0.000099,0.000113,0.000110,0.000100,0.000110,0.000099,0.000120,0.000100
k__Bacteria|p__Actinobacteriota|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_lingnae,0.000065,0.000071,0.000070,0.000065,0.000070,0.000068,0.000065,0.000070,0.000065,0.000070,0.000073,0.000070
k__Bacteria|p__Firmicutes|c__Clostridia|o__Oscillospirales|f__Butyricicoccaceae|g__Butyricicoccus|s__Agathobaculum_butyriciproducens,0.000066,0.000072,0.000069,0.000065,0.000069,0.000069,0.000065,0.000069,0.000065,0.000069,0.000074,0.000069
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_finegoldii,0.000895,0.000935,0.000763,0.000893,0.000764,0.000916,0.000893,0.000760,0.000893,0.000763,0.000948,0.000761
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_indistinctus,0.000500,0.000523,0.000399,0.000499,0.000400,0.000516,0.000499,0.000400,0.000498,0.000399,0.000536,0.000399
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_inops,0.001065,0.000971,0.000461,0.001081,0.000462,0.001030,0.001080,0.000459,0.001069,0.000461,0.000996,0.000459
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_obesi,0.001023,0.000967,0.000482,0.001036,0.000483,0.000999,0.001036,0.000478,0.001027,0.000482,0.000991,0.000480
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii,0.002067,0.001978,0.001000,0.002086,0.001001,0.002031,0.002085,0.000998,0.002072,0.001000,0.002023,0.000998
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_sp.,0.000592,0.000595,0.000347,0.000593,0.000347,0.000604,0.000593,0.000346,0.000590,0.000347,0.000611,0.000346
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_timonensis,0.000078,0.000085,0.000087,0.000077,0.000087,0.000081,0.000077,0.000087,0.000077,0.000087,0.000088,0.000087
k__Bacteria|p__Actinobacteriota|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Alloscardovia|s__Alloscardovia_omnicolens,0.000144,0.000153,0.000138,0.000144,0.000139,0.000148,0.000144,0.000138,0.000144,0.000138,0.000157,0.000138
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Anaerofustaceae|g__Anaerofustis|s__Anaerofustis_sp.,0.000074,0.000078,0.000078,0.000074,0.000078,0.000075,0.000074,0.000078,0.000074,0.000078,0.000079,0.000078
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Anaerofustaceae|g__Anaerofustis|s__Anaerofustis_stercorihominis,0.000078,0.000084,0.000082,0.000078,0.000082,0.000081,0.000078,0.000082,0.000078,0.000082,0.000086,0.000082
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales-Selenomonadales|f__Veillonellaceae|g__Anaeroglobus|s__Anaeroglobus_geminatus,0.000350,0.000357,0.000216,0.000351,0.000216,0.000358,0.000351,0.000216,0.000349,0.000216,0.000366,0.000215
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_caccae,0.000163,0.000176,0.000186,0.000162,0.000186,0.000169,0.000162,0.000185,0.000162,0.000186,0.000180,0.000186
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Tyzzerella|s__Anaerotignum_lactatifermentans,0.001228,0.001330,0.001499,0.001221,0.001502,0.001276,0.001221,0.001487,0.001222,0.001498,0.001357,0.001493
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales-Selenomonadales|f__Veillonellaceae|g__uncultured|s__Azospirillum_sp.,0.001307,0.001221,0.000653,0.001326,0.000654,0.001274,0.001326,0.000652,0.001312,0.000654,0.001253,0.000652
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroidaceae_bacterium,0.000070,0.000077,0.000069,0.000069,0.000069,0.000074,0.000069,0.000069,0.000070,0.000069,0.000080,0.000069
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_caccae,0.000250,0.000274,0.000292,0.000248,0.000292,0.000262,0.000248,0.000292,0.000249,0.000292,0.000279,0.000292
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_caecigallinarum,0.000332,0.000339,0.000250,0.000333,0.000250,0.000334,0.000333,0.000249,0.000332,0.000250,0.000347,0.000249
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_clarus,0.000271,0.000287,0.000226,0.000270,0.000226,0.000278,0.000270,0.000227,0.000270,0.000226,0.000293,0.000226
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_coprocola,0.026961,0.029843,0.045444,0.026795,0.045453,0.028250,0.026798,0.045486,0.026818,0.045441,0.030118,0.045462
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_coprophilus,0.000671,0.000773,0.001017,0.000661,0.001018,0.000724,0.000662,0.001007,0.000664,0.001016,0.000783,0.001011
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_dorei,0.025699,0.029626,0.056871,0.025291,0.056948,0.027379,0.025301,0.056189,0.025492,0.056825,0.029679,0.056497
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_eggerthii,0.002068,0.002377,0.003283,0.002051,0.003286,0.002216,0.002051,0.003258,0.002050,0.003281,0.002422,0.003266
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_faecis,0.001666,0.001707,0.001061,0.001663,0.001063,0.001691,0.001663,0.001050,0.001662,0.001060,0.001740,0.001054
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_finegoldii,0.001121,0.001199,0.001312,0.001116,0.001312,0.001151,0.001116,0.001313,0.001117,0.001312,0.001220,0.001312
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_fragilis,0.004879,0.005135,0.004045,0.004869,0.004051,0.005052,0.004869,0.004032,0.004857,0.004045,0.005218,0.004038
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_intestinalis,0.000394,0.000410,0.000306,0.000394,0.000307,0.000401,0.000394,0.000305,0.000393,0.000306,0.000417,0.000305
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_kribbi,0.000380,0.000400,0.000359,0.000379,0.000359,0.000386,0.000379,0.000358,0.000379,0.000359,0.000408,0.000358
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_massiliensis,0.004655,0.005605,0.011346,0.004586,0.011358,0.005040,0.004588,0.011272,0.004612,0.011342,0.005611,0.011302
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_nordii,0.000080,0.000086,0.000077,0.000079,0.000077,0.000082,0.000079,0.000077,0.000079,0.000077,0.000088,0.000077
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_ovatus,0.000071,0.000075,0.000062,0.000071,0.000062,0.000073,0.000071,0.000062,0.000071,0.000062,0.000077,0.000062
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_plebeius,0.022550,0.024230,0.027487,0.022348,0.027517,0.023313,0.022353,0.027355,0.022450,0.027480,0.024369,0.027407
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_rodentium,0.000409,0.000477,0.000654,0.000403,0.000654,0.000441,0.000404,0.000655,0.000405,0.000654,0.000485,0.000654
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_salyersiae,0.000153,0.000166,0.000170,0.000153,0.000170,0.000158,0.000153,0.000170,0.000153,0.000170,0.000169,0.000170
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Bacteroides_sp.,0.001050,0.000996,0.000548,0.001064,0.000549,0.001027,0.001064,0.000546,0.001054,0.000548,0.001017,0.000546
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_stercoris,0.020890,0.023091,0.032628,0.020754,0.032643,0.021825,0.020757,0.032426,0.020784,0.032609,0.023183,0.032505
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis,0.012813,0.013785,0.012278,0.012688,0.012287,0.013370,0.012691,0.012223,0.012737,0.012275,0.013938,0.012248
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_vulgatus,0.038633,0.033436,0.010155,0.039144,0.010159,0.037297,0.039133,0.010149,0.038783,0.010155,0.034039,0.010156
k__Bacteria|p__Actinobacteriota|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_animalis,0.000080,0.000086,0.000081,0.000079,0.000081,0.000083,0.000079,0.000082,0.000079,0.000081,0.000089,0.000081
k__Bacteria|p__Actinobacteriota|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_bifidum,0.002963,0.002592,0.000852,0.003020,0.000854,0.002843,0.003019,0.000848,0.002979,0.000852,0.002665,0.000849
k__Bacteria|p__Actinobacteriota|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_breve,0.000745,0.000705,0.000329,0.000753,0.000330,0.000732,0.000753,0.000328,0.000747,0.000330,0.000722,0.000329
k__Bacteria|p__Actinobacteriota|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_dentium,0.000479,0.000465,0.000270,0.000482,0.000271,0.000473,0.000482,0.000269,0.000479,0.000270,0.000475,0.000269
k__Bacteria|p__Actinobacteriota|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_longum,0.016460,0.014072,0.003476,0.016831,0.003486,0.015832,0.016822,0.003455,0.016546,0.003476,0.014467,0.003464
k__Bacteria|p__Actinobacteriota|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_pullorum,0.000068,0.000076,0.000073,0.000068,0.000073,0.000072,0.000068,0.000073,0.000068,0.000073,0.000078,0.000073
k__Bacteria|p__Actinobacteriota|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_scardovii,0.000087,0.000091,0.000075,0.000086,0.000075,0.000088,0.000086,0.000075,0.000086,0.000075,0.000093,0.000075
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Blautia|s__Blautia_hydrogenotrophica,0.000089,0.000095,0.000085,0.000089,0.000085,0.000091,0.000089,0.000084,0.000089,0.000085,0.000097,0.000084
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Blautia|s__Blautia_sp.,0.002346,0.002142,0.000820,0.002374,0.000822,0.002280,0.002374,0.000811,0.002355,0.000820,0.002192,0.000815
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Parasutterella|s__Burkholderiales_bacterium,0.000073,0.000078,0.000072,0.000073,0.000072,0.000075,0.000073,0.000072,0.000073,0.000072,0.000080,0.000072
k__Bacteria|p__Firmicutes|c__Clostridia|o__Oscillospirales|f__Butyricicoccaceae|g__Butyricicoccus|s__Butyricicoccus_pullicaecorum,0.000292,0.000321,0.000320,0.000290,0.000321,0.000304,0.000290,0.000320,0.000290,0.000320,0.000328,0.000320
k__Bacteria|p__Firmicutes|c__Clostridia|o__Oscillospirales|f__Butyricicoccaceae|g__Butyricicoccus|s__Butyricicoccus_sp.,0.000318,0.000359,0.000333,0.000315,0.000333,0.000341,0.000315,0.000333,0.000315,0.000333,0.000369,0.000332
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Marinifilaceae|g__Butyricimonas|s__Butyricimonas_sp.,0.014665,0.014939,0.014584,0.014652,0.014585,0.014745,0.014652,0.014602,0.014654,0.014585,0.015068,0.014589
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Marinifilaceae|g__Butyricimonas|s__Butyricimonas_synergistica,0.000078,0.000083,0.000075,0.000077,0.000075,0.000080,0.000077,0.000074,0.000077,0.000075,0.000086,0.000075
