clade_name	ERR4623366	ERR4623051	ERR4622866	ERR4623354	ERR4622962	ERR4623508	ERR4623367	ERR4622772	ERR4623425	ERR4623371	ERR4623363	ERR4623062	ERR4622884	ERR4622795	ERR4622950	ERR4622788	ERR4623205	ERR4623393	ERR4623407	ERR4623441	ERR4623506	ERR4623429	ERR4623170	ERR4623300	ERR4623150	ERR4623430	ERR4622949	ERR4622979	ERR4622881	ERR4623364	ERR4622869	ERR4622740	ERR4623269	ERR4623147	ERR4623456	ERR4623385	ERR4623195	ERR4622989	ERR4623511	ERR4622941	ERR4623444	ERR4623176	ERR4623330	ERR4623433	ERR4623507	ERR4623089	ERR4623022	ERR4623437	ERR4623047	ERR4623332	ERR4622750	ERR4623392	ERR4622859	ERR4622746	ERR4622731	ERR4622756	ERR4622801	ERR4623344	ERR4623369	ERR4623213	ERR4623091	ERR4622823	ERR4623164	ERR4623402	ERR4623275	ERR4623251	ERR4623431	ERR4623299	ERR4622956	ERR4622920	ERR4622995	ERR4622825	ERR4623064	ERR4623357	ERR4622767	ERR4623005	ERR4622919	ERR4623146	ERR4623191	ERR4622928	ERR4622877	ERR4623458	ERR4622827	ERR4622899	ERR4623451	ERR4623519	ERR4622763	ERR4622965	ERR4622835	ERR4622952	ERR4623336	ERR4623360	ERR4623050	ERR4623361	ERR4623503	ERR4622961	ERR4623303	ERR4622978	ERR4622757	ERR4622733	ERR4623472	ERR4622783	ERR4622963	ERR4623163	ERR4623086	ERR4622805	ERR4622722	ERR4623462	ERR4622768	ERR4622745	ERR4622863	ERR4623069	ERR4623136
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Propionibacteriaceae|g__Propionibacterium|s__Propionibacterium_acidifaciens	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000015	0.000010	0.000010	0.000010	0.000017	0.000016	0.000015	0.000020	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000019	0.000066	0.000010	0.000014	0.000010	0.000017	0.000010	0.000010	0.000010	0.000010	0.000010	0.000017	0.000013	0.000058	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000022	0.000017	0.000047	0.000013	0.000010	0.000010	0.000015	0.000022	0.000018	0.000010	0.000029	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000016	0.000010	0.000020	0.000010	0.000019	0.000024	0.000010	0.000010	0.000010	0.000019	0.000015	0.000018	0.000010	0.000010	0.000010	0.000010	0.000037	0.000058	0.000010	0.000010	0.000010	0.000010	0.000010	0.000019	0.000010	0.000010	0.000024	0.000011	0.000013	0.000010	0.000010	0.000010	0.000010	0.000019	0.000010	0.000010	0.000015	0.000010	0.000057	0.000010	0.000010	0.000010	0.000023	0.000044	0.000145	0.000023	0.000023	0.000010	0.000013	0.000036
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	0.001441	0.002161	0.067664	0.030585	0.000014	0.017951	0.001348	0.005830	0.000463	0.000308	0.001082	0.007370	0.065499	0.004295	0.012487	0.035559	0.000119	0.000322	0.011675	0.009582	0.056446	0.007482	0.002714	0.025330	0.001002	0.002714	0.012821	0.000528	0.085061	0.001152	0.059845	0.000193	0.000250	0.000127	0.000506	0.017122	0.010092	0.000383	0.016864	0.000303	0.003247	0.000017	0.016510	0.001978	0.016964	0.002176	0.003666	0.034782	0.006726	0.012359	0.001001	0.000373	0.002502	0.003593	0.000504	0.000296	0.003514	0.000378	0.001355	0.000622	0.002088	0.001171	0.001266	0.018277	0.000492	0.000237	0.002844	0.025212	0.009681	0.000110	0.021883	0.000355	0.018301	0.004042	0.044786	0.001973	0.000098	0.000127	0.000119	0.005406	0.007052	0.000198	0.000540	0.000031	0.012105	0.000161	0.043102	0.000341	0.003241	0.009676	0.013612	0.003568	0.002165	0.001101	0.079727	0.000013	0.024555	0.000548	0.000296	0.000437	0.000791	0.012124	0.000012	0.001312	0.001822	0.020082	0.008133	0.083809	0.017164	0.003766	0.000244	0.008363	0.003679
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	0.000914	0.001109	0.062304	0.026176	0.000013	0.016278	0.000873	0.006602	0.000262	0.000324	0.000570	0.006645	0.064077	0.004020	0.009041	0.034800	0.000093	0.000268	0.010288	0.008541	0.057077	0.009412	0.002246	0.022332	0.000646	0.001943	0.009384	0.000425	0.082909	0.000608	0.054047	0.000108	0.000215	0.000102	0.000446	0.019631	0.007758	0.000331	0.015351	0.000313	0.003321	0.000014	0.013502	0.001395	0.015285	0.001481	0.003135	0.032647	0.003679	0.009742	0.000959	0.000307	0.002358	0.002591	0.000417	0.000283	0.001843	0.000164	0.000851	0.000512	0.001442	0.000944	0.000756	0.017015	0.000321	0.000133	0.002039	0.022229	0.005060	0.000077	0.019770	0.000301	0.016746	0.003416	0.039452	0.001531	0.000070	0.000102	0.000094	0.004069	0.003874	0.000158	0.000487	0.000019	0.012843	0.000129	0.037493	0.000270	0.003149	0.005071	0.010789	0.003001	0.001111	0.000580	0.080436	0.000012	0.021439	0.000443	0.000284	0.000360	0.000807	0.011858	0.000011	0.000787	0.001074	0.018912	0.003478	0.060658	0.010380	0.002731	0.000204	0.007281	0.004197
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae	0.000016	0.000098	0.000010	0.000037	0.000010	0.000118	0.000016	0.000056	0.000014	0.000010	0.000018	0.000247	0.000199	0.000056	0.000333	0.000043	0.000030	0.000010	0.000010	0.000250	0.142542	0.000010	0.000015	0.003503	0.000267	0.000011	0.000273	0.000010	0.000246	0.000018	0.000010	0.000010	0.000072	0.000033	0.000042	0.000031	0.000615	0.000010	0.000106	0.000570	0.000046	0.000010	0.000010	0.000010	0.000111	0.000022	0.003421	0.000196	0.000135	0.000010	0.001199	0.000010	0.000169	0.000321	0.000145	0.000016	0.001400	0.000011	0.000017	0.000010	0.000030	0.000010	0.000010	0.000010	0.000203	0.000063	0.000011	0.003432	0.000040	0.000010	0.000106	0.000010	0.000011	0.000036	0.000356	0.000010	0.000010	0.000033	0.000019	0.001038	0.000103	0.000056	0.000010	0.000010	0.000020	0.000014	0.000468	0.000010	0.000096	0.000038	0.000010	0.000032	0.000100	0.000019	0.143663	0.000010	0.003396	0.000010	0.000017	0.000119	0.000053	0.001059	0.000010	0.000010	0.000010	0.000193	0.000372	0.000164	0.000330	0.000331	0.000034	0.000010	0.001402
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Atopobium	0.000010	0.000010	0.000010	0.000011	0.000010	0.000016	0.000010	0.000012	0.000015	0.000010	0.000010	0.000179	0.000025	0.000010	0.000161	0.000019	0.000038	0.000010	0.000010	0.000094	0.012826	0.000010	0.000010	0.001704	0.000216	0.000010	0.000138	0.000010	0.000026	0.000010	0.000010	0.000010	0.000069	0.000042	0.000027	0.000018	0.000362	0.000010	0.000015	0.000627	0.000023	0.000010	0.000010	0.000010	0.000017	0.000016	0.002440	0.000021	0.000037	0.000010	0.001356	0.000010	0.000012	0.000111	0.000147	0.000010	0.001167	0.000010	0.000010	0.000010	0.000021	0.000010	0.000010	0.000010	0.000260	0.000082	0.000010	0.001627	0.000033	0.000010	0.000013	0.000010	0.000017	0.000021	0.000242	0.000010	0.000010	0.000042	0.000016	0.000437	0.000111	0.000075	0.000010	0.000010	0.000013	0.000027	0.000313	0.000010	0.000131	0.000032	0.000010	0.000019	0.000010	0.000010	0.009885	0.000010	0.001734	0.000010	0.000010	0.000125	0.000010	0.000754	0.000010	0.000010	0.000010	0.000037	0.000159	0.000168	0.000189	0.000116	0.000014	0.000012	0.000747
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Atopobium|s__Atopobium_parvulum	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000021	0.000010	0.000010	0.000145	0.000014	0.000010	0.000108	0.000012	0.000026	0.000010	0.000010	0.000032	0.000806	0.000010	0.000010	0.000648	0.000153	0.000010	0.000093	0.000010	0.000013	0.000010	0.000010	0.000010	0.000038	0.000028	0.000023	0.000016	0.000240	0.000010	0.000010	0.000640	0.000012	0.000010	0.000010	0.000010	0.000010	0.000019	0.001073	0.000012	0.000033	0.000010	0.001210	0.000010	0.000010	0.000046	0.000073	0.000010	0.000638	0.000010	0.000010	0.000010	0.000026	0.000010	0.000010	0.000010	0.000267	0.000076	0.000010	0.000619	0.000028	0.000010	0.000010	0.000010	0.000016	0.000019	0.000188	0.000010	0.000010	0.000028	0.000012	0.000216	0.000096	0.000048	0.000010	0.000010	0.000011	0.000026	0.000229	0.000010	0.000229	0.000027	0.000010	0.000017	0.000010	0.000010	0.000472	0.000010	0.000664	0.000010	0.000010	0.000064	0.000010	0.000367	0.000010	0.000010	0.000010	0.000045	0.000111	0.000131	0.000052	0.000049	0.000021	0.000013	0.000468
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Atopobium|s__Atopobium_rimae	0.000010	0.000010	0.000010	0.000010	0.000010	0.000015	0.000010	0.000010	0.000017	0.000010	0.000010	0.000056	0.000016	0.000010	0.000092	0.000026	0.000013	0.000010	0.000010	0.000022	0.008152	0.000010	0.000010	0.000425	0.000107	0.000010	0.000082	0.000010	0.000018	0.000010	0.000010	0.000010	0.000030	0.000014	0.000024	0.000012	0.000211	0.000010	0.000014	0.000029	0.000021	0.000010	0.000010	0.000010	0.000016	0.000010	0.000892	0.000024	0.000047	0.000010	0.000067	0.000010	0.000015	0.000059	0.000072	0.000010	0.000146	0.000010	0.000010	0.000010	0.000011	0.000010	0.000010	0.000010	0.000036	0.000029	0.000010	0.000405	0.000036	0.000010	0.000017	0.000010	0.000010	0.000012	0.000049	0.000010	0.000010	0.000014	0.000010	0.000162	0.000055	0.000022	0.000010	0.000010	0.000010	0.000010	0.000062	0.000010	0.000010	0.000035	0.000010	0.000010	0.000010	0.000010	0.008767	0.000010	0.000436	0.000010	0.000010	0.000060	0.000010	0.000436	0.000010	0.000010	0.000010	0.000023	0.000083	0.000052	0.000136	0.000061	0.000010	0.000010	0.000195
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Olsenella	0.000041	0.000063	0.000010	0.000054	0.000010	0.000120	0.000038	0.000073	0.000011	0.000010	0.000018	0.000147	0.000106	0.000034	0.000307	0.000053	0.000010	0.000010	0.000010	0.000065	0.115819	0.000010	0.000019	0.001413	0.000029	0.000010	0.000260	0.000010	0.000137	0.000018	0.000010	0.000010	0.000016	0.000010	0.000024	0.000017	0.000427	0.000010	0.000108	0.000014	0.000048	0.000010	0.000010	0.000010	0.000112	0.000018	0.000869	0.000234	0.000086	0.000010	0.000045	0.000010	0.000197	0.000104	0.000034	0.000011	0.000340	0.000010	0.000042	0.000010	0.000024	0.000010	0.000010	0.000010	0.000029	0.000011	0.000010	0.001347	0.000044	0.000010	0.000111	0.000010	0.000010	0.000022	0.000063	0.000010	0.000010	0.000010	0.000010	0.000456	0.000026	0.000010	0.000010	0.000010	0.000011	0.000010	0.000084	0.000010	0.000010	0.000042	0.000010	0.000019	0.000064	0.000019	0.125780	0.000010	0.001401	0.000010	0.000012	0.000027	0.000048	0.000557	0.000010	0.000010	0.000010	0.000085	0.000061	0.000032	0.000214	0.000109	0.000014	0.000010	0.000212
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Olsenella|s__Olsenella_profusa	0.000010	0.000010	0.000010	0.000010	0.000010	0.000013	0.000010	0.000010	0.000017	0.000010	0.000010	0.000078	0.000010	0.000010	0.000117	0.000012	0.000010	0.000010	0.000010	0.000010	0.031492	0.000010	0.000010	0.000389	0.000026	0.000010	0.000105	0.000010	0.000010	0.000010	0.000010	0.000010	0.000014	0.000010	0.000014	0.000013	0.000304	0.000010	0.000013	0.000010	0.000025	0.000010	0.000010	0.000010	0.000014	0.000010	0.000389	0.000051	0.000033	0.000010	0.000019	0.000010	0.000023	0.000039	0.000032	0.000010	0.000057	0.000010	0.000010	0.000010	0.000012	0.000010	0.000010	0.000010	0.000015	0.000010	0.000010	0.000368	0.000031	0.000010	0.000021	0.000010	0.000010	0.000010	0.000011	0.000010	0.000010	0.000010	0.000010	0.000053	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000015	0.000010	0.000010	0.000030	0.000010	0.000010	0.000010	0.000010	0.034774	0.000010	0.000406	0.000010	0.000010	0.000026	0.000011	0.000219	0.000010	0.000010	0.000010	0.000010	0.000012	0.000010	0.000037	0.000040	0.000013	0.000010	0.000039
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Olsenella|s__Olsenella_scatoligenes	0.000043	0.000074	0.000010	0.000017	0.000010	0.000010	0.000043	0.000013	0.000010	0.000010	0.000021	0.000010	0.000038	0.000029	0.000010	0.000025	0.000010	0.000014	0.000010	0.000010	0.000010	0.000016	0.000014	0.000016	0.000010	0.000016	0.000010	0.000010	0.000042	0.000018	0.000010	0.000010	0.000010	0.000010	0.000013	0.000010	0.000054	0.000010	0.000010	0.000010	0.000018	0.000010	0.000010	0.000014	0.000010	0.000010	0.000013	0.000222	0.000023	0.000010	0.000010	0.000017	0.000057	0.000010	0.000010	0.000062	0.000010	0.000010	0.000047	0.000014	0.000010	0.000010	0.000010	0.000011	0.000010	0.000010	0.000017	0.000016	0.000010	0.000010	0.000028	0.000010	0.000010	0.000011	0.000010	0.000059	0.000010	0.000010	0.000010	0.000010	0.000020	0.000010	0.000010	0.000010	0.000012	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000076	0.000020	0.000010	0.000010	0.000015	0.000010	0.000066	0.000010	0.000053	0.000026	0.000010	0.000010	0.000010	0.000047	0.000010	0.000017	0.000037	0.000010	0.000017	0.000010	0.000020
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Olsenella|s__Olsenella_uli	0.000010	0.000010	0.000010	0.000010	0.000010	0.000018	0.000010	0.000010	0.000010	0.000010	0.000010	0.000093	0.000024	0.000010	0.000153	0.000019	0.000010	0.000010	0.000010	0.000021	0.054697	0.000010	0.000010	0.000852	0.000050	0.000010	0.000133	0.000010	0.000029	0.000010	0.000010	0.000010	0.000015	0.000010	0.000010	0.000010	0.000167	0.000010	0.000016	0.000010	0.000014	0.000010	0.000010	0.000010	0.000018	0.000010	0.000704	0.000019	0.000035	0.000010	0.000020	0.000010	0.000026	0.000068	0.000040	0.000010	0.000111	0.000010	0.000010	0.000010	0.000012	0.000010	0.000010	0.000010	0.000036	0.000027	0.000010	0.000817	0.000024	0.000010	0.000018	0.000010	0.000010	0.000010	0.000034	0.000010	0.000010	0.000010	0.000010	0.000325	0.000018	0.000010	0.000010	0.000010	0.000010	0.000010	0.000045	0.000010	0.000010	0.000024	0.000010	0.000010	0.000010	0.000010	0.073039	0.000010	0.000895	0.000010	0.000010	0.000032	0.000010	0.000417	0.000010	0.000010	0.000010	0.000017	0.000089	0.000024	0.000080	0.000070	0.000010	0.000010	0.000124
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae	0.000869	0.001225	0.078928	0.027235	0.000010	0.016542	0.000851	0.006046	0.000113	0.000548	0.000870	0.006151	0.065790	0.003302	0.005907	0.029150	0.000029	0.000494	0.011645	0.010077	0.000621	0.007650	0.002975	0.007415	0.000379	0.003339	0.006319	0.000795	0.084691	0.000870	0.061305	0.000168	0.000074	0.000032	0.000276	0.020916	0.007929	0.000392	0.015487	0.000092	0.003056	0.000025	0.010686	0.002471	0.015436	0.002299	0.000932	0.023220	0.006261	0.007827	0.000259	0.000564	0.001950	0.001666	0.000127	0.000460	0.000525	0.000220	0.000826	0.000636	0.002049	0.001691	0.000857	0.018447	0.000133	0.000032	0.003445	0.007650	0.004127	0.000061	0.016999	0.000571	0.025916	0.004926	0.028790	0.001439	0.000053	0.000032	0.000078	0.002246	0.004797	0.000047	0.000233	0.000010	0.014508	0.000099	0.026695	0.000249	0.002512	0.004101	0.008777	0.004365	0.001236	0.000854	0.000704	0.000010	0.006878	0.000830	0.000463	0.000114	0.000596	0.003051	0.000010	0.000889	0.000906	0.014786	0.002273	0.068338	0.010902	0.001783	0.000350	0.013323	0.001367
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella	0.000560	0.001449	0.080592	0.020316	0.000010	0.016228	0.000543	0.001950	0.000159	0.000505	0.000536	0.004798	0.055178	0.002530	0.004505	0.032331	0.000035	0.000689	0.011441	0.009007	0.000747	0.007375	0.002276	0.007382	0.000424	0.002170	0.004885	0.000826	0.070421	0.000544	0.065835	0.000200	0.000092	0.000039	0.000456	0.020521	0.006948	0.000321	0.015264	0.000072	0.002632	0.000024	0.011499	0.001639	0.015182	0.002133	0.000873	0.020843	0.005751	0.008584	0.000217	0.000773	0.001538	0.001121	0.000152	0.000438	0.000506	0.000221	0.000537	0.000625	0.001868	0.001346	0.000996	0.018608	0.000120	0.000039	0.002234	0.007575	0.003986	0.000057	0.016365	0.000536	0.025683	0.003307	0.033288	0.001616	0.000050	0.000039	0.000101	0.001860	0.005818	0.000055	0.000234	0.000010	0.011506	0.000099	0.030433	0.000194	0.002174	0.003966	0.009364	0.002958	0.001484	0.000539	0.000944	0.000010	0.006849	0.000864	0.000440	0.000138	0.000660	0.003597	0.000010	0.001037	0.000851	0.014875	0.002179	0.074587	0.012331	0.001210	0.000206	0.012831	0.001500
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_aerofaciens	0.000470	0.001198	0.083088	0.018571	0.000010	0.016672	0.000447	0.001983	0.000138	0.000346	0.000480	0.005129	0.059491	0.002131	0.005612	0.028208	0.000027	0.000349	0.011777	0.009826	0.000860	0.004660	0.001893	0.007923	0.000310	0.002431	0.006047	0.000533	0.081403	0.000487	0.065968	0.000188	0.000069	0.000031	0.000255	0.015182	0.007245	0.000280	0.015775	0.000057	0.002688	0.000013	0.012512	0.001833	0.015981	0.002181	0.000979	0.022144	0.003141	0.008970	0.000187	0.000400	0.001663	0.000966	0.000112	0.000275	0.000501	0.000195	0.000448	0.000416	0.001874	0.001477	0.001151	0.019149	0.000098	0.000017	0.002508	0.008149	0.004618	0.000048	0.011277	0.000479	0.025157	0.003552	0.029976	0.001373	0.000041	0.000031	0.000063	0.001461	0.006357	0.000045	0.000218	0.000010	0.010464	0.000085	0.027602	0.000158	0.002076	0.004618	0.010095	0.003121	0.001229	0.000478	0.001042	0.000010	0.007374	0.000555	0.000276	0.000102	0.000452	0.002673	0.000010	0.001188	0.000927	0.010283	0.002176	0.070400	0.015721	0.001046	0.000247	0.011507	0.001267
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_intestinalis	0.000035	0.000077	0.000097	0.000884	0.000010	0.000155	0.000035	0.000177	0.000040	0.000052	0.000110	0.000010	0.000222	0.000131	0.000010	0.000453	0.000010	0.000125	0.000283	0.000010	0.000010	0.000090	0.000204	0.000010	0.000018	0.000014	0.000010	0.000094	0.000175	0.000108	0.000112	0.000010	0.000010	0.000010	0.000096	0.000064	0.000012	0.000067	0.000157	0.000015	0.000048	0.000010	0.000016	0.000012	0.000170	0.000010	0.000016	0.000076	0.005476	0.000022	0.000011	0.000146	0.000025	0.000076	0.000010	0.000213	0.000010	0.000010	0.000038	0.000193	0.000010	0.000074	0.000010	0.000494	0.000010	0.000029	0.000015	0.000010	0.000010	0.000016	0.001114	0.000031	0.000180	0.000103	0.000056	0.000028	0.000014	0.000010	0.000010	0.000893	0.000207	0.000010	0.000014	0.000010	0.000776	0.000013	0.000063	0.000018	0.000031	0.000010	0.000019	0.000086	0.000079	0.000110	0.000010	0.000010	0.000010	0.000099	0.000214	0.000010	0.000061	0.000418	0.000010	0.000010	0.000010	0.006872	0.000066	0.000335	0.000189	0.000083	0.000011	0.000162	0.000372
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_stercoris	0.000010	0.000010	0.000052	0.000039	0.000010	0.000010	0.000010	0.000022	0.000010	0.000010	0.000010	0.000049	0.000143	0.000046	0.000023	0.000067	0.000010	0.000010	0.000022	0.000057	0.000010	0.000010	0.000022	0.000082	0.000037	0.000020	0.000024	0.000010	0.000159	0.000010	0.000055	0.000010	0.000010	0.000010	0.000010	0.000028	0.000061	0.000010	0.000010	0.000011	0.000016	0.000010	0.000035	0.000017	0.000010	0.000015	0.000021	0.000119	0.000065	0.000038	0.000023	0.000010	0.000019	0.000029	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000015	0.000010	0.000010	0.000043	0.000010	0.000010	0.000021	0.000083	0.000026	0.000010	0.000014	0.000010	0.000157	0.000019	0.000212	0.000011	0.000010	0.000010	0.000010	0.000059	0.000021	0.000010	0.000010	0.000010	0.000032	0.000010	0.000220	0.000010	0.000047	0.000025	0.000036	0.000017	0.000010	0.000010	0.000010	0.000010	0.000078	0.000010	0.000010	0.000010	0.000010	0.000062	0.000010	0.000010	0.000010	0.000152	0.000025	0.000669	0.000023	0.000030	0.000010	0.000095	0.000030
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Enorma	0.000064	0.000010	0.000056	0.000479	0.000010	0.000026	0.000066	0.019295	0.000010	0.000025	0.000038	0.000092	0.001459	0.000717	0.000014	0.000046	0.000010	0.000010	0.000029	0.000065	0.000010	0.000120	0.000126	0.000062	0.000010	0.000217	0.000014	0.000010	0.001414	0.000035	0.000048	0.000010	0.000010	0.000010	0.000010	0.000155	0.000024	0.000139	0.000025	0.000010	0.000042	0.000010	0.000021	0.000170	0.000027	0.000010	0.000011	0.000549	0.000134	0.000020	0.000010	0.000010	0.000105	0.000178	0.000010	0.000020	0.000010	0.000010	0.000064	0.000017	0.000010	0.000015	0.000010	0.000057	0.000010	0.000010	0.000227	0.000065	0.000012	0.000010	0.000158	0.000010	0.000117	0.000181	0.000038	0.000023	0.000010	0.000010	0.000010	0.000190	0.000010	0.000010	0.000010	0.000010	0.000198	0.000010	0.000042	0.000010	0.000014	0.000011	0.000021	0.000156	0.000010	0.000036	0.000010	0.000010	0.000057	0.000010	0.000020	0.000010	0.000018	0.000068	0.000010	0.000010	0.000010	0.000651	0.000010	0.000051	0.000013	0.000189	0.000191	0.000077	0.000011
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Enorma|s__Collinsella_massiliensis	0.000010	0.000010	0.000037	0.000211	0.000010	0.000010	0.000010	0.001981	0.000010	0.000018	0.000016	0.000050	0.000100	0.000185	0.000012	0.000037	0.000010	0.000010	0.000054	0.000030	0.000010	0.000025	0.000075	0.000029	0.000010	0.000063	0.000012	0.000010	0.000094	0.000016	0.000037	0.000010	0.000010	0.000010	0.000010	0.000047	0.000044	0.000048	0.000010	0.000010	0.000056	0.000010	0.000014	0.000053	0.000011	0.000010	0.000014	0.000153	0.000083	0.000013	0.000010	0.000010	0.000040	0.000063	0.000010	0.000013	0.000010	0.000010	0.000010	0.000010	0.000010	0.000031	0.000010	0.000088	0.000010	0.000010	0.000067	0.000029	0.000011	0.000010	0.000048	0.000010	0.000123	0.000059	0.000035	0.000010	0.000010	0.000010	0.000010	0.000114	0.000010	0.000010	0.000010	0.000010	0.000083	0.000010	0.000039	0.000010	0.000014	0.000011	0.000014	0.000053	0.000010	0.000016	0.000010	0.000010	0.000028	0.000010	0.000013	0.000010	0.000010	0.000045	0.000010	0.000010	0.000010	0.000151	0.000010	0.000060	0.000010	0.000067	0.000048	0.000085	0.000012
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Enorma|s__Enorma_massiliensis	0.000046	0.000010	0.000030	0.000377	0.000010	0.000012	0.000047	0.014283	0.000010	0.000021	0.000024	0.000056	0.001073	0.000578	0.000010	0.000040	0.000010	0.000010	0.000019	0.000037	0.000010	0.000075	0.000099	0.000029	0.000010	0.000218	0.000010	0.000010	0.001008	0.000021	0.000027	0.000010	0.000010	0.000010	0.000010	0.000055	0.000016	0.000083	0.000011	0.000010	0.000040	0.000010	0.000016	0.000167	0.000012	0.000010	0.000010	0.000465	0.000111	0.000015	0.000010	0.000010	0.000093	0.000090	0.000010	0.000014	0.000010	0.000010	0.000046	0.000010	0.000010	0.000011	0.000010	0.000040	0.000010	0.000010	0.000228	0.000030	0.000010	0.000010	0.000097	0.000010	0.000091	0.000139	0.000016	0.000019	0.000010	0.000010	0.000010	0.000139	0.000010	0.000010	0.000010	0.000010	0.000096	0.000010	0.000018	0.000010	0.000010	0.000010	0.000016	0.000118	0.000010	0.000022	0.000010	0.000010	0.000027	0.000010	0.000014	0.000010	0.000010	0.000043	0.000010	0.000010	0.000010	0.000447	0.000010	0.000031	0.000015	0.000097	0.000124	0.000051	0.000010
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	0.000128	0.000512	0.003436	0.003637	0.000010	0.000300	0.000110	0.000230	0.000518	0.000013	0.000238	0.000753	0.000771	0.000378	0.003750	0.001436	0.000010	0.000035	0.001127	0.000291	0.000102	0.000971	0.000670	0.000737	0.000148	0.000104	0.003772	0.000060	0.000845	0.000237	0.004071	0.000142	0.000010	0.000010	0.000043	0.000126	0.001411	0.000197	0.000294	0.000023	0.000085	0.000010	0.000783	0.000078	0.000330	0.000739	0.000229	0.002908	0.002103	0.000774	0.000040	0.000038	0.000159	0.000125	0.000018	0.000025	0.000335	0.001396	0.000129	0.000107	0.000791	0.000081	0.000774	0.001762	0.000239	0.000142	0.000112	0.000701	0.006428	0.000025	0.001812	0.000024	0.001962	0.000373	0.004263	0.000225	0.000020	0.000010	0.000010	0.000300	0.005548	0.000010	0.000086	0.000010	0.000317	0.000045	0.004057	0.000104	0.000222	0.006368	0.000756	0.000355	0.000547	0.000248	0.000091	0.000010	0.000755	0.000062	0.000026	0.000016	0.000037	0.001012	0.000010	0.000785	0.000204	0.001227	0.002389	0.022687	0.002626	0.000133	0.000057	0.001182	0.000062
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae	0.000109	0.000560	0.003611	0.003382	0.000010	0.000262	0.000093	0.000257	0.000489	0.000013	0.000303	0.000588	0.000846	0.000375	0.004055	0.001664	0.000010	0.000033	0.001159	0.000298	0.000103	0.000772	0.000554	0.000763	0.000190	0.000105	0.004060	0.000071	0.000921	0.000299	0.004275	0.000141	0.000010	0.000010	0.000039	0.000139	0.001361	0.000191	0.000261	0.000031	0.000083	0.000010	0.000772	0.000076	0.000294	0.000667	0.000203	0.003076	0.001662	0.000751	0.000039	0.000036	0.000174	0.000177	0.000017	0.000025	0.000284	0.001240	0.000111	0.000122	0.000700	0.000097	0.000788	0.001753	0.000241	0.000141	0.000113	0.000731	0.006192	0.000021	0.001448	0.000029	0.001894	0.000409	0.003851	0.000209	0.000017	0.000010	0.000010	0.000314	0.004458	0.000010	0.000097	0.000010	0.000356	0.000054	0.003673	0.000080	0.000176	0.006116	0.000735	0.000394	0.000598	0.000315	0.000098	0.000010	0.000784	0.000072	0.000025	0.000015	0.000035	0.000991	0.000010	0.000799	0.000231	0.001011	0.003023	0.023729	0.002687	0.000187	0.000052	0.001133	0.000072
