clade_name	ERR4623366	ERR4623051	ERR4622866	ERR4623354	ERR4622962	ERR4623508	ERR4623367	ERR4622772	ERR4623425	ERR4623371	ERR4623363	ERR4623062	ERR4622884	ERR4622795	ERR4622950	ERR4622788	ERR4623205	ERR4623393	ERR4623407	ERR4623441	ERR4623506	ERR4623429	ERR4623170	ERR4623300	ERR4623150	ERR4623430	ERR4622949	ERR4622979	ERR4622881	ERR4623364	ERR4622869	ERR4622740	ERR4623269	ERR4623147	ERR4623456	ERR4623385	ERR4623195	ERR4622989	ERR4623511	ERR4622941	ERR4623444	ERR4623176	ERR4623330	ERR4623433	ERR4623507	ERR4623089	ERR4623022	ERR4623437	ERR4623047	ERR4623332	ERR4622750	ERR4623392	ERR4622859	ERR4622746	ERR4622731	ERR4622756	ERR4622801	ERR4623344	ERR4623369	ERR4623213	ERR4623091	ERR4622823	ERR4623164	ERR4623402	ERR4623275	ERR4623251	ERR4623431	ERR4623299	ERR4622956	ERR4622920	ERR4622995	ERR4622825	ERR4623064	ERR4623357	ERR4622767	ERR4623005	ERR4622919	ERR4623146	ERR4623191	ERR4622928	ERR4622877	ERR4623458	ERR4622827	ERR4622899	ERR4623451	ERR4623519	ERR4622763	ERR4622965	ERR4622835	ERR4622952	ERR4623336	ERR4623360	ERR4623050	ERR4623361	ERR4623503	ERR4622961	ERR4623303	ERR4622978	ERR4622757	ERR4622733	ERR4623472	ERR4622783	ERR4622963	ERR4623163	ERR4623086	ERR4622805	ERR4622722	ERR4623462	ERR4622768	ERR4622745	ERR4622863	ERR4623069	ERR4623136
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Intestinibacter|s__Intestinibacter_bartlettii	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667	0.269667
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Peptostreptococcus	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.269929	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993	0.26993
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Peptostreptococcus|s__Peptostreptococcus_anaerobius	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445	0.271445
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Peptostreptococcus|s__Peptostreptococcus_sp_MV1	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373	0.268373
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Peptostreptococcus|s__Peptostreptococcus_stomatis	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988	0.269988
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Terrisporobacter	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023	0.276023
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Terrisporobacter|s__Terrisporobacter_othiniensis	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448	0.277448
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197	0.255197
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Agathobaculum	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264818	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817	0.264817
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Agathobaculum|s__Agathobaculum_butyriciproducens	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109	0.266109
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaeromassilibacillus	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974	0.267974
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaeromassilibacillus|s__Anaeromassilibacillus_sp_An172	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064	0.271064
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaeromassilibacillus|s__Anaeromassilibacillus_sp_An250	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428	0.272428
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaerotruncus	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978	0.269978
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaerotruncus|s__Anaerotruncus_colihominis	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839	0.261839
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaerotruncus|s__Anaerotruncus_sp_CAG_528	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824	0.269824
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987	0.257987
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925	0.255925
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Flavonifractor	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024	0.261024
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Flavonifractor|s__Flavonifractor_plautii	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671	0.260671
