clade_name	DRR111028	DRR111037	DRR111061	DRR111030	DRR111013	DRR111004	DRR111036	DRR111060	DRR111042	DRR111024	DRR111006	DRR111012
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Marinifilaceae|g__Butyricimonas|s__Butyricimonas_synergistica	0.029536	0.040376	0.029194	0.035342	0.030221	0.033742	0.029751	0.029736	0.033674	0.030274	0.029247	0.026157
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Marinifilaceae|g__Butyricimonas|s__Butyricimonas_virosa	0.015257	0.020665	0.014637	0.020352	0.015132	0.017013	0.017173	0.017986	0.016357	0.017701	0.016054	0.013805
k__Bacteria|p__Campilobacterota|c__Campylobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_concisus	0.015596	0.019474	0.014725	0.018063	0.015862	0.016242	0.015884	0.016537	0.015812	0.016395	0.014750	0.014474
k__Bacteria|p__Campilobacterota|c__Campylobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_curvus	0.030043	0.042375	0.029610	0.035083	0.031677	0.034810	0.030392	0.038060	0.033854	0.035275	0.031789	0.030123
k__Bacteria|p__Campilobacterota|c__Campylobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_gracilis	0.019214	0.027340	0.019088	0.026858	0.020147	0.023241	0.019925	0.025194	0.023844	0.022792	0.021300	0.019745
k__Bacteria|p__Campilobacterota|c__Campylobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_showae	0.029997	0.039154	0.028608	0.037983	0.029518	0.033015	0.030063	0.031275	0.034772	0.030987	0.029649	0.027764
k__Bacteria|p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Saccharimonadales|g__Saccharimonadales|s__Candidatus_Saccharibacteria	0.037985	0.049450	0.038038	0.043086	0.039494	0.043144	0.038327	0.040778	0.040440	0.042644	0.037949	0.036060
k__Bacteria|p__Firmicutes|c__Clostridia|o__Christensenellales|f__Christensenellaceae|g__Catabacter|s__Catabacter_hongkongensis	0.012866	0.018437	0.012933	0.016076	0.014440	0.015134	0.013282	0.015762	0.015521	0.014579	0.013643	0.013542
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Catenibacillus|s__Catenibacillus_scindens	0.029042	0.037462	0.027770	0.038244	0.027677	0.031208	0.030781	0.031344	0.031403	0.029852	0.029675	0.026105
k__Bacteria|p__Firmicutes|c__Clostridia|o__Christensenellales|f__Christensenellaceae|g__Christensenella|s__Christensenella_massiliensis	0.021292	0.028309	0.019602	0.026809	0.021584	0.024430	0.021430	0.022256	0.024614	0.022626	0.020848	0.019614
k__Bacteria|p__Firmicutes|c__Clostridia|o__Christensenellales|f__Christensenellaceae|g__Christensenella|s__Christensenella_minuta	0.014986	0.018667	0.013460	0.018037	0.014255	0.015611	0.015167	0.013814	0.015659	0.014513	0.012783	0.012300
k__Bacteria|p__Firmicutes|c__Clostridia|o__Christensenellales|f__Christensenellaceae|g__Christensenellaceae|s__Christensenella_sp.	0.024600	0.033493	0.024945	0.030405	0.026116	0.028557	0.026189	0.028478	0.027975	0.029100	0.025609	0.024385
k__Bacteria|p__Synergistota|c__Synergistia|o__Synergistales|f__Synergistaceae|g__Cloacibacillus|s__Cloacibacillus_evryensis	0.017436	0.024777	0.017021	0.021229	0.018360	0.021373	0.016965	0.021524	0.020779	0.021245	0.018012	0.016750
k__Bacteria|p__Synergistota|c__Synergistia|o__Synergistales|f__Synergistaceae|g__Cloacibacillus|s__Cloacibacillus_porcorum	0.018596	0.024991	0.018165	0.024972	0.019311	0.021281	0.020110	0.023415	0.021414	0.020661	0.020073	0.019169
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium_sensu_stricto_1|s__Clostridium_butyricum	0.019318	0.023405	0.017480	0.026172	0.018024	0.020167	0.019890	0.020984	0.021434	0.020060	0.018539	0.017294
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium_sensu_stricto_1|s__Clostridium_paraputrificum	0.048350	0.064150	0.045983	0.056014	0.049846	0.054295	0.048489	0.054467	0.053608	0.049363	0.048079	0.045697
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Shuttleworthia|s__Clostridium_sp.	0.021849	0.029131	0.020346	0.025829	0.021723	0.025249	0.021117	0.023452	0.023845	0.023859	0.021343	0.018728
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_sp.	0.020106	0.030569	0.020949	0.025121	0.022031	0.025759	0.020954	0.025699	0.024244	0.024863	0.022465	0.020102
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_tanakaei	0.022443	0.030856	0.021652	0.027846	0.023735	0.026984	0.023441	0.027858	0.025301	0.027248	0.023237	0.021630
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Coprobacter|s__Coprobacter_secundus	0.018586	0.025338	0.018355	0.022392	0.019759	0.021276	0.017311	0.021163	0.021568	0.019100	0.018388	0.018183
k__Bacteria|p__Actinobacteriota|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_argentoratense	0.025496	0.035135	0.026478	0.031409	0.028180	0.029494	0.026543	0.032369	0.029476	0.029364	0.028500	0.027753
k__Bacteria|p__Actinobacteriota|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_durum	0.013627	0.018852	0.012757	0.017091	0.013984	0.015389	0.014149	0.016436	0.014587	0.015062	0.013339	0.012512
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Lachnospiraceae|s__Cuneatibacter_caecimuris	0.017028	0.021664	0.015131	0.021686	0.016152	0.017916	0.017397	0.017610	0.018281	0.017905	0.015461	0.014899
k__Bacteria|p__Desulfobacterota|c__Desulfovibrionia|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio|s__Desulfovibrio_fairfieldensis	0.013593	0.018903	0.012221	0.017151	0.013291	0.015026	0.014016	0.015997	0.014659	0.013462	0.013342	0.011806
k__Bacteria|p__Desulfobacterota|c__Desulfovibrionia|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio|s__Desulfovibrio_piger	0.014193	0.020512	0.013750	0.017886	0.015015	0.017409	0.014381	0.017799	0.016910	0.016786	0.015468	0.013402
k__Bacteria|p__Desulfobacterota|c__Desulfovibrionia|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Mailhella|s__Desulfovibrio_sp.	0.014997	0.018863	0.014007	0.018294	0.014627	0.015765	0.015182	0.014746	0.015638	0.015313	0.013809	0.013114
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales-Selenomonadales|f__Veillonellaceae|g__Dialister|s__Dialister_invisus	0.024241	0.031325	0.023388	0.029047	0.024875	0.027235	0.024921	0.026125	0.026833	0.028030	0.024558	0.023485
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales-Selenomonadales|f__Veillonellaceae|g__Dialister|s__Dialister_pneumosintes	0.053826	0.066032	0.049571	0.060315	0.054443	0.058532	0.056150	0.051858	0.056191	0.053310	0.049891	0.046000
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Dorea|s__Dorea_formicigenerans	0.022726	0.030442	0.022467	0.025493	0.023757	0.025037	0.023080	0.025273	0.023413	0.024341	0.022625	0.021420
k__Bacteria|p__Firmicutes|c__Clostridia|o__Oscillospirales|f__[Eubacterium]_coprostanoligenes_group|g__[Eubacterium]_coprostanoligenes_group|s__Eubacteriaceae_bacterium	0.015865	0.019805	0.014294	0.021180	0.015041	0.016475	0.017242	0.015958	0.016532	0.015703	0.015069	0.013367
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_limosum	0.025162	0.028972	0.022042	0.029240	0.024222	0.025328	0.025279	0.025126	0.026000	0.024622	0.022102	0.022722
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Agathobacter|s__Eubacterium_ramulus	0.021207	0.028158	0.019872	0.024549	0.022346	0.024481	0.021511	0.023400	0.023225	0.023641	0.020396	0.020067
k__Bacteria|p__Firmicutes|c__Clostridia|o__Peptostreptococcales-Tissierellales|f__Anaerovoracaceae|g__[Eubacterium]_saphenum_group|s__Eubacterium_saphenum	0.041630	0.054442	0.041956	0.047311	0.043615	0.046905	0.040600	0.046129	0.046112	0.047814	0.041891	0.041425
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Lachnoclostridium|s__Eubacterium_sp.	0.012010	0.016058	0.011543	0.014882	0.012470	0.013639	0.012193	0.013262	0.013724	0.013705	0.011887	0.011209
k__Bacteria|p__Firmicutes|c__Clostridia|o__Peptostreptococcales-Tissierellales|f__Anaerovoracaceae|g__[Eubacterium]_nodatum_group|s__Eubacterium_sulci	0.018800	0.025891	0.017790	0.024196	0.019220	0.021726	0.019261	0.019186	0.021460	0.018545	0.018262	0.016639
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Lachnoclostridium|s__Extibacter_muris	0.023989	0.031996	0.021758	0.026030	0.024516	0.026520	0.023826	0.022619	0.024971	0.023690	0.020734	0.020063
k__Bacteria|p__Firmicutes|c__Bacilli|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Faecalitalea|s__Faecalitalea_cylindroides	0.043163	0.058065	0.042472	0.053582	0.044556	0.051403	0.043163	0.050568	0.050523	0.049250	0.046009	0.041157
k__Bacteria|p__Firmicutes|c__Clostridia|o__Oscillospirales|f__Oscillospiraceae|g__Intestinimonas|s__Flavonifractor_plautii	0.028957	0.036539	0.027012	0.035249	0.028703	0.032104	0.029499	0.030483	0.031777	0.030040	0.028477	0.026041
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Frisingicoccus|s__Frisingicoccus_caecimuris	0.025613	0.037048	0.026651	0.030071	0.028030	0.029533	0.025760	0.037029	0.028652	0.029620	0.029097	0.027498
k__Bacteria|p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_mortiferum	0.029008	0.039236	0.028709	0.032967	0.031107	0.035657	0.027243	0.032068	0.034207	0.036694	0.029564	0.027170
k__Bacteria|p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_periodonticum	0.019152	0.025657	0.018630	0.022526	0.019692	0.021219	0.018421	0.020912	0.021470	0.020748	0.018502	0.018220
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Marinifilaceae|g__Sanguibacteroides|s__Gabonibacter_massiliensis	0.027625	0.032950	0.023023	0.031701	0.026100	0.028995	0.026823	0.023814	0.029108	0.026754	0.022585	0.022168
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__Eggerthellaceae|g__Gordonibacter|s__Gordonibacter_pamelaeae	0.025958	0.037127	0.027101	0.031155	0.029358	0.030024	0.025390	0.035563	0.029919	0.030487	0.029067	0.029563
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Actinobacillus|s__Haemophilus_parahaemolyticus	0.027711	0.033593	0.024306	0.033183	0.026420	0.029989	0.028658	0.025949	0.028781	0.027192	0.024355	0.022401
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_sputorum	0.025142	0.029556	0.021473	0.027624	0.023529	0.024599	0.024262	0.022161	0.025035	0.021852	0.020798	0.020467
k__Bacteria|p__Firmicutes|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Harryflintia|s__Harryflintia_acetispora	0.013724	0.019970	0.013854	0.018129	0.014578	0.016273	0.014117	0.017487	0.015871	0.015570	0.015372	0.013645
k__Bacteria|p__Firmicutes|c__Clostridia|o__Peptostreptococcales-Tissierellales|f__Anaerovoracaceae|g__[Eubacterium]_nodatum_group|s__Ihubacter_massiliensis	0.016251	0.023723	0.015927	0.019701	0.017476	0.020494	0.016210	0.019798	0.018830	0.019261	0.016912	0.015216
k__Bacteria|p__Firmicutes|c__Clostridia|o__Oscillospirales|f__Oscillospiraceae|g__Intestinimonas|s__Intestinimonas_butyriciproducens	0.017230	0.022065	0.016020	0.019931	0.017144	0.018727	0.016794	0.017100	0.017858	0.017309	0.015826	0.014580
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales-Selenomonadales|f__Veillonellaceae|g__uncultured|s__Intestinimonas_sp.	0.020255	0.029617	0.020076	0.026164	0.021418	0.024459	0.021902	0.025933	0.022977	0.023469	0.022782	0.019052
k__Bacteria|p__Firmicutes|c__Clostridia|o__Oscillospirales|f__Oscillospiraceae|g__Intestinimonas|s__Intestinimonas_timonensis	0.028479	0.039386	0.030339	0.035825	0.031685	0.033738	0.030020	0.040389	0.032370	0.032895	0.033512	0.031296
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Sellimonas|s__Lachnoclostridium_phocaeense	0.016594	0.021330	0.015348	0.022725	0.016351	0.018436	0.016654	0.019166	0.019652	0.018389	0.016594	0.016048
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Lachnospiraceae_UCG-001|s__Lachnospiraceae_bacterium	0.016015	0.022090	0.015931	0.019708	0.017480	0.018560	0.016294	0.020150	0.018417	0.018113	0.016949	0.017316
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_delbrueckii	0.017279	0.026016	0.017132	0.021063	0.019289	0.021711	0.016452	0.021938	0.020966	0.019877	0.018603	0.017361
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_dextrinicus	0.018934	0.025624	0.018001	0.021879	0.019647	0.022543	0.018127	0.018623	0.022394	0.020510	0.017172	0.016974
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_fermentum	0.013898	0.018755	0.013167	0.018005	0.014060	0.015580	0.014599	0.017454	0.015089	0.015906	0.014382	0.013267
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_harbinensis	0.039269	0.047616	0.037321	0.044351	0.039936	0.041651	0.037319	0.041125	0.042535	0.038049	0.037312	0.038329
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_ingluviei	0.019500	0.026375	0.018735	0.024243	0.020658	0.023374	0.019319	0.023353	0.022580	0.022880	0.020034	0.018367
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_mucosae	0.019745	0.024191	0.017787	0.024756	0.019061	0.020628	0.018696	0.020394	0.021855	0.020407	0.018036	0.017964
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_pontis	0.024830	0.034580	0.024332	0.031315	0.026136	0.030519	0.025922	0.030509	0.028818	0.030020	0.026084	0.023448
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_sakei	0.016913	0.027012	0.018560	0.022628	0.020388	0.021664	0.017446	0.025117	0.021364	0.020035	0.021162	0.019471
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Lactococcus|s__Lactococcus_garvieae	0.022316	0.031426	0.022961	0.025962	0.024513	0.026463	0.021940	0.026264	0.026124	0.026006	0.022696	0.023010
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotellaceae_UCG-001|s__Marseilla_massiliensis	0.020028	0.028398	0.019960	0.023967	0.020263	0.023687	0.019511	0.020879	0.022609	0.022753	0.019669	0.017766
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Massiliprevotella_massiliensis	0.015542	0.019978	0.014391	0.019960	0.014849	0.017070	0.015210	0.017380	0.017158	0.018252	0.014818	0.013472
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales-Selenomonadales|f__Selenomonadaceae|g__Megamonas|s__Megamonas_funiformis	0.024276	0.032805	0.024464	0.027632	0.025403	0.028313	0.024220	0.027507	0.026238	0.027736	0.024392	0.023195
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales-Selenomonadales|f__Selenomonadaceae|g__Megamonas|s__Megamonas_sp.	0.024335	0.028903	0.023352	0.026661	0.024692	0.024528	0.023052	0.024540	0.024486	0.024374	0.021969	0.023547
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales-Selenomonadales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera_elsdenii	0.025823	0.033018	0.023979	0.028172	0.026293	0.027985	0.026144	0.026399	0.026552	0.027259	0.024024	0.023249
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales-Selenomonadales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera_hexanoica	0.015571	0.022843	0.015744	0.019896	0.017242	0.018496	0.016387	0.019264	0.018315	0.016964	0.017056	0.015946
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales-Selenomonadales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera_micronuciformis	0.016323	0.020224	0.013433	0.020169	0.015005	0.017018	0.017230	0.015352	0.017113	0.016456	0.013922	0.012487
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales-Selenomonadales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera_stantonii	0.027082	0.034158	0.024841	0.031433	0.027049	0.028784	0.025704	0.025331	0.030368	0.027253	0.023970	0.024472
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Mogibacterium_sp.	0.031443	0.042482	0.031231	0.035726	0.034508	0.035571	0.030778	0.039300	0.035098	0.034238	0.032299	0.032950
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Monocercomonoides_sp.	0.016059	0.020711	0.015362	0.021003	0.016076	0.016842	0.016650	0.020102	0.017783	0.017237	0.016949	0.016116
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Lachnoclostridium|s__Mordavella_sp.	0.013686	0.019466	0.013609	0.016229	0.014529	0.015872	0.014519	0.016786	0.014874	0.015751	0.014119	0.013490
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Marinifilaceae|g__Odoribacter|s__Odoribacter_laneus	0.017839	0.024212	0.017163	0.020829	0.018406	0.020081	0.018243	0.020037	0.018887	0.018026	0.017806	0.016326
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Marinifilaceae|g__Odoribacter|s__Odoribacter_splanchnicus	0.021374	0.026032	0.019417	0.023655	0.021004	0.022339	0.020801	0.020290	0.022396	0.022672	0.018722	0.018903
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Atopobium|s__Olsenella_sp.	0.055191	0.060947	0.047923	0.064912	0.051754	0.053944	0.057291	0.052703	0.054999	0.051338	0.047755	0.047344
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Olsenella|s__Olsenella_uli	0.040168	0.048244	0.037306	0.044016	0.040010	0.043732	0.038846	0.038967	0.043271	0.041343	0.036125	0.036101
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__Mitochondria|g__Mitochondria|s__Oryza_meridionalis	0.021775	0.028224	0.021098	0.022101	0.024053	0.024446	0.019843	0.023083	0.023575	0.023357	0.019188	0.021612
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Oxalobacter|s__Oxalobacter_formigenes	0.019566	0.027785	0.018959	0.024541	0.021040	0.024088	0.019786	0.022319	0.023037	0.021126	0.019993	0.017948
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_faecis	0.031161	0.040970	0.030223	0.035360	0.032863	0.034239	0.030633	0.034560	0.034479	0.032691	0.030811	0.031122
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_goldsteinii	0.012036	0.017894	0.011466	0.016027	0.012618	0.014780	0.011994	0.013701	0.014700	0.013790	0.012193	0.010830
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_gordonii	0.020038	0.026322	0.019382	0.022512	0.020538	0.021854	0.019907	0.020253	0.020945	0.019092	0.019076	0.017897
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_johnsonii	0.018181	0.026583	0.017448	0.019882	0.019734	0.021338	0.017152	0.018865	0.019942	0.017634	0.017358	0.016104
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_merdae	0.054732	0.066366	0.054800	0.062237	0.055100	0.061306	0.056183	0.054540	0.057735	0.059456	0.054770	0.049978
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_sp.	0.024539	0.035187	0.024496	0.029079	0.027166	0.030620	0.024707	0.026654	0.028593	0.025514	0.025135	0.022976
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella|s__Paraprevotella_clara	0.028260	0.038652	0.028281	0.031551	0.031003	0.032818	0.027258	0.030520	0.031772	0.030861	0.028248	0.028022
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella|s__Paraprevotella_xylaniphila	0.015950	0.023363	0.016180	0.019979	0.017302	0.019527	0.016648	0.023183	0.018110	0.020409	0.018081	0.016372
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Parasutterella|s__Parasutterella_secunda	0.014209	0.019987	0.013291	0.018682	0.014338	0.016176	0.015618	0.016619	0.015872	0.014926	0.014927	0.012872
k__Bacteria|p__Firmicutes|c__Clostridia|o__Peptococcales|f__Peptococcaceae|g__Peptococcus|s__Peptococcus_niger	0.025383	0.033221	0.023837	0.031497	0.025665	0.027586	0.026760	0.028938	0.027483	0.027654	0.024745	0.023850
k__Bacteria|p__Firmicutes|c__Clostridia|o__Peptococcales|f__Peptococcaceae|g__Peptococcus|s__Peptococcus_simiae	0.020555	0.027982	0.019044	0.024861	0.021206	0.022536	0.020804	0.024228	0.022924	0.018528	0.020303	0.019124
k__Bacteria|p__Firmicutes|c__Clostridia|o__Peptostreptococcales-Tissierellales|f__Peptostreptococcales-Tissierellales|g__Peptoniphilus|s__Peptoniphilus_duerdenii	0.041520	0.049023	0.037056	0.045612	0.039925	0.042858	0.041194	0.035838	0.041385	0.039463	0.035391	0.033681
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__Porphyromonas_asaccharolytica	0.026593	0.032584	0.024177	0.030934	0.026242	0.028456	0.027683	0.028053	0.027312	0.026812	0.024765	0.023729
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__Porphyromonas_uenonis	0.066450	0.075870	0.062158	0.069658	0.066064	0.071752	0.062537	0.067052	0.069449	0.070783	0.060004	0.060550
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_bivia	0.015481	0.022708	0.014902	0.019994	0.016162	0.019005	0.016129	0.018775	0.018085	0.018923	0.016777	0.014266
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_buccae	0.016795	0.025364	0.017722	0.023009	0.018009	0.021315	0.016753	0.024697	0.021263	0.021726	0.020974	0.017731
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_copri	0.026700	0.040307	0.026137	0.030259	0.029300	0.032549	0.024986	0.031853	0.030546	0.030298	0.027660	0.025694
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_denticola	0.018067	0.021872	0.015777	0.022132	0.017440	0.018513	0.016791	0.018196	0.019328	0.016893	0.016015	0.015780
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_disiens	0.032941	0.043927	0.032327	0.038449	0.035191	0.037836	0.031626	0.038140	0.037282	0.034579	0.034573	0.032402
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_intermedia	0.021176	0.026960	0.020063	0.025606	0.021667	0.022718	0.023026	0.026117	0.021025	0.021502	0.021767	0.020163
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_nigrescens	0.050775	0.063549	0.048072	0.056807	0.054290	0.055848	0.051424	0.057804	0.054029	0.051609	0.049640	0.050507
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_oralis	0.027411	0.033752	0.026271	0.033550	0.027669	0.029467	0.027829	0.030616	0.030528	0.030669	0.027601	0.026968
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales-Selenomonadales|f__Veillonellaceae|g__uncultured|s__Prevotella_sp.	0.013558	0.017808	0.012193	0.018977	0.012730	0.015268	0.014333	0.014597	0.015341	0.014587	0.013606	0.011251
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_stercorea	0.012822	0.016811	0.011749	0.014749	0.013071	0.014021	0.013296	0.013065	0.013284	0.013225	0.011492	0.011028
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_timonensis	0.023798	0.034927	0.024001	0.028534	0.025914	0.028875	0.023151	0.028987	0.027892	0.027712	0.025871	0.023580
