clade_name	DRR062218_x	DRR062219_x	DRR062220_x	DRR062221_x	DRR062222_x	DRR062223_x	DRR062224_x	DRR062225_x	DRR062226_x	DRR062227_x	DRR062228_x	DRR062229_x	DRR062230_x	DRR062231_x	DRR062232_x	DRR062233_x	DRR062234_x	DRR062235_x	DRR062236_x	DRR062237_x	DRR062238_x	DRR062239_x	DRR062240_x	DRR062241_x	DRR062242_x	DRR062243_x	DRR062244_x	DRR062245_x	DRR062246_x	DRR062247_x	DRR062248_x	DRR062249_x	DRR062250_x	DRR062251_x	DRR062252_x	DRR062253_x	DRR062254_x	DRR062255_x	DRR062256_x	DRR062257_x	DRR062258_x	DRR062259_x	DRR062260_x	DRR062261_x	DRR062262_x	DRR062263_x	DRR062264_x	DRR062265_x	DRR062266_x	DRR062267_x	DRR062218_y	DRR062219_y	DRR062220_y	DRR062221_y	DRR062222_y	DRR062223_y	DRR062224_y	DRR062225_y	DRR062226_y	DRR062227_y	DRR062228_y	DRR062229_y	DRR062230_y	DRR062231_y	DRR062232_y	DRR062233_y	DRR062234_y	DRR062235_y	DRR062236_y	DRR062237_y	DRR062238_y	DRR062239_y	DRR062240_y	DRR062241_y	DRR062242_y	DRR062243_y	DRR062244_y	DRR062268_x	DRR062269_x	DRR062270_x	DRR062271_x	DRR062272_x	DRR062273_x	DRR062274_x	DRR062275_x	DRR062276_x	DRR062277_x	DRR062278_x	DRR062279_x	DRR062280_x	DRR062281_x	DRR062282_x	DRR062283_x	DRR062245_y	DRR062246_y	DRR062247_y	DRR062248_y	DRR062249_y	DRR062250_y	DRR062251_y	DRR062252_y	DRR062253_y	DRR062254_y	DRR062255_y	DRR062256_y	DRR062257_y	DRR062258_y	DRR062259_y	DRR062260_y	DRR062261_y	DRR062262_y	DRR062263_y	DRR062264_y	DRR062265_y	DRR062266_y	DRR062267_y	DRR062268_y	DRR062269_y	DRR062270_y	DRR062271_y	DRR062272_y	DRR062273_y	DRR062274_y	DRR062275_y	DRR062276_y	DRR062277_y	DRR062278_y	DRR062279_y	DRR062280_y	DRR062281_y	DRR062282_y	DRR062283_y
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales-Selenomonadales|f__Veillonellaceae|g__Dialister	0.0	0.0	0.0176991150442477	0.0	0.0581395348837209	0.0	0.0131004366812227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0108695652173913	0.0	0.0159151193633952	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0051679586563307	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0176991150442477	0.0	0.0581395348837209	0.0	0.0131004366812227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0045454545454545	0.0	0.0	0.0	0.0108695652173913	0.0	0.0159151193633952	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0051679586563307	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0045454545454545	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Dorea	0.0	0.0	0.0	0.0	0.0	0.0	0.0305676855895196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0123076923076923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0055401662049861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0043478260869565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0305676855895196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0123076923076923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0055401662049861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0043478260869565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__Eggerthellaceae|g__Eggerthella	0.0	0.0	0.0	0.0	0.0116279069767441	0.0	0.0	0.0	0.0	0.0051020408163265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0067340067340067	0.0	0.0	0.0	0.0	0.0	0.0	0.0036231884057971	0.0	0.0053050397877984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0116279069767441	0.0	0.0	0.0	0.0	0.0051020408163265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0067340067340067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0053908355795148	0.0	0.0	0.0	0.0	0.0052083333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0036231884057971	0.0	0.0053050397877984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0053908355795148	0.0	0.0	0.0	0.0	0.0052083333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Eisenbergiella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0047732696897374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0107816711590296	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0047732696897374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0107816711590296	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus	0.0106951871657754	0.1978609625668449	0.0	0.0476190476190476	0.0	0.0255102040816326	0.0	0.0121212121212121	0.0	0.0178571428571428	0.009009009009009	0.0772200772200772	0.003976143141153	0.0390243902439024	0.0	0.0187617260787992	0.0117647058823529	0.3322147651006711	0.3507194244604316	0.0184615384615384	0.3814713896457766	0.0235690235690235	0.0126315789473684	0.0	0.0	0.0	0.6175115207373272	0.0361111111111111	0.0036231884057971	0.0	0.0	0.0	0.0398406374501992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0106951871657754	0.1978609625668449	0.0	0.0476190476190476	0.0	0.0255102040816326	0.0	0.0121212121212121	0.0	0.0178571428571428	0.009009009009009	0.0772200772200772	0.003976143141153	0.0390243902439024	0.0	0.0187617260787992	0.0117647058823529	0.3322147651006711	0.3507194244604316	0.0184615384615384	0.3814713896457766	0.0235690235690235	0.0126315789473684	0.0	0.0	0.0	0.6175115207373272	0.0	0.2116788321167883	0.0	0.0862533692722372	0.0294117647058823	0.0117647058823529	0.0182370820668693	0.0	0.0260416666666666	0.0106382978723404	0.0106382978723404	0.0965250965250965	0.0	0.0	0.2427184466019417	0.0	0.0361111111111111	0.0036231884057971	0.0	0.0	0.0	0.0398406374501992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2116788321167883	0.0	0.0862533692722372	0.0294117647058823	0.0117647058823529	0.0182370820668693	0.0	0.0260416666666666	0.0106382978723404	0.0106382978723404	0.0965250965250965	0.0	0.0	0.2427184466019417	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Epulopiscium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0054495912806539	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0054495912806539	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0420711974110032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0420711974110032	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Erysipelotrichales|f__Erysipelatoclostridiaceae|g__Erysipelatoclostridium	0.0106951871657754	0.0	0.0	0.1077694235588972	0.0	0.0153061224489795	0.0	0.0	0.0	0.0306122448979591	0.009009009009009	0.025096525096525	0.0	0.0	0.0	0.0	0.0235294117647058	0.0	0.0125899280575539	0.0276923076923076	0.0054495912806539	0.0	0.0105263157894736	0.0	0.136231884057971	0.0	0.0460829493087557	0.0166666666666666	0.0126811594202898	0.0049627791563275	0.0159151193633952	0.0102301790281329	0.0438247011952191	0.0	0.0086206896551724	0.0321100917431192	0.0	0.0089686098654708	0.0	0.0	0.0086206896551724	0.0335820895522388	0.0051020408163265	0.0	0.0117302052785923	0.015625	0.0	0.0	0.008695652173913	0.0156862745098039	0.0106951871657754	0.0	0.0	0.1077694235588972	0.0	0.0153061224489795	0.0	0.0	0.0	0.0306122448979591	0.009009009009009	0.025096525096525	0.0	0.0	0.0	0.0	0.0235294117647058	0.0	0.0125899280575539	0.0276923076923076	0.0054495912806539	0.0	0.0105263157894736	0.0	0.136231884057971	0.0	0.0460829493087557	0.0	0.0	0.0285714285714285	0.0	0.0	0.0058823529411764	0.0243161094224924	0.0109090909090909	0.0078125	0.0	0.0	0.0579150579150579	0.0	0.0	0.1909385113268608	0.0	0.0166666666666666	0.0126811594202898	0.0049627791563275	0.0159151193633952	0.0102301790281329	0.0438247011952191	0.0	0.0086206896551724	0.0321100917431192	0.0	0.0089686098654708	0.0	0.0	0.0086206896551724	0.0335820895522388	0.0051020408163265	0.0	0.0117302052785923	0.015625	0.0	0.0	0.008695652173913	0.0156862745098039	0.0	0.0	0.0285714285714285	0.0	0.0	0.0058823529411764	0.0243161094224924	0.0109090909090909	0.0078125	0.0	0.0	0.0579150579150579	0.0	0.0	0.1909385113268608	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Erysipelotrichales|f__Erysipelatoclostridiaceae|g__Erysipelotrichaceae_UCG-003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0774410774410774	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1050119331742243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0774410774410774	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1050119331742243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia-Shigella	0.0	0.0213903743315508	0.0	0.0150375939849624	0.0	0.0	0.0	0.0121212121212121	0.0	0.0	0.009009009009009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0136239782016348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0126811594202898	0.0049627791563275	0.0053050397877984	0.0	0.0	0.0	0.0057471264367816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0058823529411764	0.0	0.0213903743315508	0.0	0.0150375939849624	0.0	0.0	0.0	0.0121212121212121	0.0	0.0	0.009009009009009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0136239782016348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0145985401459854	0.0	0.0	0.0	0.0	0.0060790273556231	0.0181818181818181	0.0	0.0	0.0	0.0	0.0	0.0	0.1326860841423948	0.0	0.0	0.0126811594202898	0.0049627791563275	0.0053050397877984	0.0	0.0	0.0	0.0057471264367816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0058823529411764	0.0	0.0145985401459854	0.0	0.0	0.0	0.0	0.0060790273556231	0.0181818181818181	0.0	0.0	0.0	0.0	0.0	0.0	0.1326860841423948	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Faecalibacterium	0.0	0.0	0.0	0.0	0.3062015503875969	0.0	0.1179039301310043	0.0	0.0	0.0	0.0	0.0173745173745173	0.0	0.0	0.1818181818181818	0.0075046904315197	0.0	0.0	0.0	0.0061538461538461	0.0	0.0134680134680134	0.0673684210526315	0.0	0.0	0.0	0.0	0.0666666666666666	0.0	0.1712158808933002	0.1034482758620689	0.1790281329923273	0.2270916334661354	0.1540284360189573	0.0977011494252873	0.128440366972477	0.0858725761772853	0.1659192825112107	0.0095465393794749	0.2144702842377261	0.0086206896551724	0.1305970149253731	0.1454081632653061	0.2090032154340836	0.0762463343108504	0.0807291666666666	0.0928571428571428	0.1569148936170212	0.0478260869565217	0.0	0.0	0.0	0.0	0.0	0.3062015503875969	0.0	0.1179039301310043	0.0	0.0	0.0	0.0	0.0173745173745173	0.0	0.0	0.1818181818181818	0.0075046904315197	0.0	0.0	0.0	0.0061538461538461	0.0	0.0134680134680134	0.0673684210526315	0.0	0.0	0.0	0.0	0.0	0.0	0.0642857142857142	0.1698113207547169	0.0	0.1058823529411764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0666666666666666	0.0	0.1712158808933002	0.1034482758620689	0.1790281329923273	0.2270916334661354	0.1540284360189573	0.0977011494252873	0.128440366972477	0.0858725761772853	0.1659192825112107	0.0095465393794749	0.2144702842377261	0.0086206896551724	0.1305970149253731	0.1454081632653061	0.2090032154340836	0.0762463343108504	0.0807291666666666	0.0928571428571428	0.1569148936170212	0.0478260869565217	0.0	0.0	0.0	0.0642857142857142	0.1698113207547169	0.0	0.1058823529411764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Faecalitalea	0.0	0.0	0.0	0.0	0.0	0.0	0.0087336244541484	0.0	0.0	0.0	0.0	0.0	0.025844930417495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0051150895140664	0.0278884462151394	0.0	0.0	0.0	0.0	0.0089686098654708	0.0	0.0	0.0	0.0	0.0	0.0	0.0117302052785923	0.0104166666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0087336244541484	0.0	0.0	0.0	0.0	0.0	0.025844930417495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0051150895140664	0.0278884462151394	0.0	0.0	0.0	0.0	0.0089686098654708	0.0	0.0	0.0	0.0	0.0	0.0	0.0117302052785923	0.0104166666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Oscillospirales|f__Oscillospiraceae|g__Flavonifractor	0.0	0.0267379679144385	0.0	0.0	0.0155038759689922	0.0	0.0	0.0	0.0	0.0	0.0	0.0096525096525096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0108695652173913	0.0	0.0053050397877984	0.0	0.0	0.0	0.0	0.0091743119266055	0.0	0.0	0.0047732696897374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017391304347826	0.0039215686274509	0.0	0.0267379679144385	0.0	0.0	0.0155038759689922	0.0	0.0	0.0	0.0	0.0	0.0	0.0096525096525096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0142857142857142	0.0	0.0	0.0	0.0	0.0	0.0078125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0108695652173913	0.0	0.0053050397877984	0.0	0.0	0.0	0.0	0.0091743119266055	0.0	0.0	0.0047732696897374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017391304347826	0.0039215686274509	0.0	0.0	0.0142857142857142	0.0	0.0	0.0	0.0	0.0	0.0078125	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Fournierella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010204081632653	0.0	0.0154440154440154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0289855072463768	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0052083333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010204081632653	0.0	0.0154440154440154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0289855072463768	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0052083333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Fusicatenibacter	0.0	0.0	0.0088495575221238	0.0275689223057644	0.0348837209302325	0.0306122448979591	0.1877729257641921	0.0	0.0	0.0	0.0	0.0	0.0357852882703777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28	0.056768558951965	0.0637681159420289	0.0	0.0345622119815668	0.0611111111111111	0.2155797101449275	0.0	0.0	0.0358056265984654	0.0	0.0592417061611374	0.0	0.0	0.2354570637119113	0.0	0.0	0.1369509043927648	0.1034482758620689	0.1529850746268656	0.1632653061224489	0.1639871382636656	0.0	0.0	0.1071428571428571	0.1728723404255319	0.0739130434782608	0.0	0.0	0.0	0.0088495575221238	0.0275689223057644	0.0348837209302325	0.0306122448979591	0.1877729257641921	0.0	0.0	0.0	0.0	0.0	0.0357852882703777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28	0.056768558951965	0.0637681159420289	0.0	0.0345622119815668	0.0	0.0	0.0464285714285714	0.0	0.0	0.0411764705882352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0611111111111111	0.2155797101449275	0.0	0.0	0.0358056265984654	0.0	0.0592417061611374	0.0	0.0	0.2354570637119113	0.0	0.0	0.1369509043927648	0.1034482758620689	0.1529850746268656	0.1632653061224489	0.1639871382636656	0.0	0.0	0.1071428571428571	0.1728723404255319	0.0739130434782608	0.0	0.0	0.0	0.0464285714285714	0.0	0.0	0.0411764705882352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Staphylococcales|f__Gemellaceae|g__Gemella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0043668122270742	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0043668122270742	0.0	0.0	0.0	0.0	0.0	0.0071428571428571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0522727272727272	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0071428571428571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0522727272727272	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae|g__Granulicatella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0055555555555555	0.0	0.0	0.0	0.0051150895140664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0074626865671641	0.0	0.0	0.0	0.0	0.0	0.0053191489361702	0.0043478260869565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0243161094224924	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0055555555555555	0.0	0.0	0.0	0.0051150895140664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0074626865671641	0.0	0.0	0.0	0.0	0.0	0.0053191489361702	0.0043478260869565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0243161094224924	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemanella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3930131004366812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3930131004366812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.138235294117647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.138235294117647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Hungatella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0134680134680134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0134680134680134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0071428571428571	0.013477088948787	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0071428571428571	0.013477088948787	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
