clade_name	ERR1398151	ERR1398080	ERR1398101	ERR1398181	ERR1398239	ERR1398202	ERR1398231	ERR1398192	ERR1398142	ERR1398086	ERR1398075	ERR1398073	ERR1398193	ERR1398229	ERR1398238	ERR1398249	ERR1398191	ERR1398128	ERR1398112	ERR1398209	ERR1398124	ERR1398241	ERR1398204	ERR1398157	ERR1398131	ERR1398123	ERR1398178	ERR1398234	ERR1398243	ERR1398113	ERR1398090	ERR1398223	ERR1398134	ERR1398105	ERR1398072	ERR1398148	ERR1398246	ERR1398174	ERR1398228	ERR1398094
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_buccae	3.9e-05	0.000425	0.000489	1e-05	0.000589	1.9e-05	0.000548	9.8e-05	5.1e-05	0.000188	0.000634	0.000279	1.3e-05	1.1e-05	0.00034	1.1e-05	1e-05	0.000443	0.000307	0.000118	0.000357	0.00036	0.000297	0.000555	1.2e-05	0.000403	0.000187	1.4e-05	1.1e-05	0.000427	1.2e-05	0.000534	8.5e-05	0.000579	6.1e-05	5.3e-05	0.000567	0.000402	0.000551	0.00028
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_buccalis	1.8e-05	1e-05	1.3e-05	1e-05	2.2e-05	1e-05	3.4e-05	3.1e-05	2e-05	3.3e-05	2.7e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	3e-05	1e-05	1e-05	1e-05	1.9e-05	1e-05	1e-05	3.6e-05	1e-05	1e-05	1e-05	1e-05	1.6e-05	2.4e-05	2.5e-05	2.5e-05	1.9e-05	1.9e-05	1e-05	4.3e-05	1e-05
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_colorans	0.001083	0.000652	0.000763	0.000718	0.0011	0.001058	0.001424	0.00155	0.001808	0.001468	0.001275	0.000421	0.000874	0.000779	0.000508	0.000818	0.000753	0.000694	0.000463	0.002014	0.000536	0.000547	0.000448	0.000976	0.000838	0.000618	0.001697	0.000892	0.000791	0.000669	0.00083	0.00087	0.001927	0.00117	0.001992	0.001751	0.000989	0.000612	0.001747	0.000422
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_copri	0.109031	0.001663	0.001718	0.713954	0.003186	0.624584	0.009222	0.086488	0.411157	0.036566	0.004505	0.001335	0.674538	0.695524	0.001345	0.693087	0.703134	0.001838	0.001362	0.225384	0.001458	0.001512	0.001351	0.002445	0.678865	0.001538	0.049316	0.664608	0.699082	0.001795	0.688967	0.002075	0.324016	0.003234	0.371151	0.431027	0.002334	0.001476	0.017299	0.001326
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_corporis	3.4e-05	1e-05	1.3e-05	1e-05	2.2e-05	2e-05	3.9e-05	5.5e-05	5.1e-05	4.8e-05	3e-05	1e-05	1.4e-05	1.2e-05	1e-05	1.3e-05	1.1e-05	1e-05	1e-05	6.8e-05	1e-05	1e-05	1e-05	1.9e-05	1.3e-05	1e-05	5.9e-05	1.5e-05	1.2e-05	1e-05	1.3e-05	1.6e-05	5.7e-05	2.7e-05	6e-05	4.7e-05	2e-05	1e-05	5.7e-05	1e-05
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_denticola	1.2e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.7e-05	2e-05	1.5e-05	1.9e-05	1.3e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	2.1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	2.2e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.7e-05	1.2e-05	1.9e-05	1.4e-05	1e-05	1e-05	2.2e-05	1e-05
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_disiens	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.3e-05	1.7e-05	1.2e-05	1.5e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.7e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.8e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.4e-05	1e-05	1.5e-05	1.1e-05	1e-05	1e-05	1.9e-05	1e-05
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_885	0.006132	5.5e-05	8.1e-05	0.001076	0.00018	0.001628	0.000618	0.00548	0.003632	0.002757	0.000281	2.7e-05	0.001333	0.001171	3.5e-05	0.001236	0.001132	6.1e-05	3.1e-05	0.004793	3.9e-05	4.1e-05	2.9e-05	0.000138	0.001262	4.9e-05	0.003562	0.001363	0.001193	5.9e-05	0.001258	0.000104	0.003848	0.000244	0.004353	0.003305	0.000142	4.9e-05	0.001213	2.7e-05
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_AM42_24	0.014961	0.001347	0.001789	0.00818	0.003351	0.010463	0.007608	0.01712	0.016857	0.013702	0.004491	0.00078	0.009294	0.008576	0.000962	0.008907	0.008447	0.001484	0.000861	0.020795	0.001023	0.001079	0.000834	0.002704	0.009064	0.001233	0.015787	0.009433	0.008719	0.001416	0.009025	0.002121	0.018233	0.004035	0.018683	0.016415	0.002737	0.001218	0.010765	0.000778
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_1031	0.002068	4.7e-05	7.8e-05	0.000141	0.000164	0.000244	0.000486	0.002184	0.000721	0.001448	0.00025	2e-05	0.000186	0.000158	2.9e-05	0.000169	0.000151	5.3e-05	2.4e-05	0.001279	3.2e-05	3.4e-05	2.3e-05	0.00013	0.000176	4.3e-05	0.00171	0.000193	0.000161	5e-05	0.000173	9.6e-05	0.000853	0.000237	0.000929	0.000654	0.000137	4.3e-05	0.000791	2e-05
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_1185	2.4e-05	9.4e-05	0.000113	1e-05	0.000142	1e-05	0.000147	5e-05	2.9e-05	7.6e-05	0.000157	5.7e-05	1e-05	1e-05	7.2e-05	1e-05	1e-05	9.9e-05	6.4e-05	5.4e-05	7.7e-05	7.7e-05	6.2e-05	0.000131	1e-05	8.9e-05	7.8e-05	1e-05	1e-05	9.5e-05	1e-05	0.000126	4e-05	0.000146	3.4e-05	2.8e-05	0.000137	8.9e-05	0.000161	5.7e-05
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_279	0.022036	0.000328	0.000495	0.003619	0.001093	0.005159	0.003464	0.021242	0.011411	0.012716	0.00167	0.000156	0.004327	0.003878	0.000209	0.004049	0.003754	0.000369	0.00018	0.016657	0.000232	0.000245	0.000171	0.000853	0.00413	0.000292	0.015735	0.004399	0.003931	0.000352	0.004132	0.000637	0.012529	0.001528	0.014025	0.010374	0.000887	0.00029	0.006062	0.000156
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_485	0.000164	4.7e-05	7e-05	1.9e-05	0.000123	3.9e-05	0.000226	0.000251	0.000122	0.000269	0.000164	2.2e-05	2.7e-05	2.2e-05	3.1e-05	2.4e-05	2.1e-05	5.1e-05	2.6e-05	0.000238	3.4e-05	3.5e-05	2.5e-05	0.000104	2.6e-05	4.3e-05	0.000305	2.9e-05	2.3e-05	4.9e-05	2.5e-05	8.4e-05	0.000163	0.000155	0.000149	0.000113	0.000109	4.3e-05	0.00032	2.2e-05
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_520	0.004246	0.000471	0.000516	0.025394	0.000802	0.028952	0.001629	0.004866	0.026834	0.003101	0.001036	0.000346	0.027385	0.026133	0.000378	0.026864	0.025852	0.000512	0.000367	0.016783	0.000412	0.000419	0.00036	0.00067	0.026992	0.000444	0.003949	0.027587	0.026518	0.000503	0.026953	0.000605	0.022544	0.0008	0.02545	0.027961	0.00065	0.000433	0.002683	0.000346
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_5226	0.007901	0.000101	0.000126	0.010851	0.00024	0.013274	0.000722	0.006785	0.017351	0.002855	0.000372	6e-05	0.012187	0.011285	7.1e-05	0.011736	0.011073	0.000111	6.7e-05	0.012658	8e-05	8.2e-05	6.5e-05	0.000197	0.011754	9.4e-05	0.003987	0.012205	0.011541	0.00011	0.01185	0.000161	0.014394	0.000288	0.018263	0.016438	0.000196	9.1e-05	0.001442	6e-05
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_617	0.000147	0.000324	0.000454	1e-05	0.000695	2e-05	0.000952	0.000311	7.3e-05	0.000517	0.000838	0.00017	1.4e-05	1.1e-05	0.000229	1.2e-05	1e-05	0.000348	0.000194	0.000217	0.000244	0.000249	0.000186	0.000611	1.3e-05	0.000299	0.000521	1.4e-05	1.1e-05	0.000331	1.2e-05	0.000519	0.000126	0.000808	9.3e-05	7.1e-05	0.000636	0.000302	0.001051	0.00017
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_891	8.3e-05	1e-05	1e-05	0.00391	1e-05	0.00423	2e-05	0.000101	0.002591	4.5e-05	1.3e-05	1e-05	0.004142	0.003999	1e-05	0.004117	0.003981	1e-05	1e-05	0.000834	1e-05	1e-05	1e-05	1e-05	0.004097	1e-05	6.4e-05	0.004109	0.004079	1e-05	0.004151	1e-05	0.001702	1e-05	0.002198	0.00284	1e-05	1e-05	4e-05	1e-05
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_S7_1_8	0.008429	0.009899	0.011373	0.009103	0.013995	0.011599	0.016146	0.01162	0.015748	0.0133	0.015238	0.007194	0.010189	0.009575	0.008324	0.009832	0.009327	0.010337	0.007721	0.017205	0.00859	0.008823	0.007538	0.013075	0.010004	0.009527	0.014152	0.010316	0.009636	0.010115	0.010004	0.01219	0.01629	0.014203	0.016505	0.015542	0.013026	0.00951	0.017904	0.007185
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_stercorea	0.067888	0.000222	0.000297	0.055072	0.000677	0.064372	0.002717	0.049655	0.088796	0.017664	0.001124	0.000126	0.060371	0.056766	0.00015	0.058242	0.055928	0.00025	0.000139	0.072904	0.000167	0.000177	0.000135	0.000511	0.057986	0.000201	0.024335	0.060178	0.057604	0.000244	0.059038	0.000385	0.076088	0.000865	0.096379	0.081196	0.000509	0.000195	0.006184	0.000125
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_timonensis	1.1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.4e-05	1.8e-05	1.5e-05	1.6e-05	1.1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	2e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.8e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.7e-05	1e-05	1.8e-05	1.4e-05	1e-05	1e-05	1.9e-05	1e-05
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	0.13377	0.043072	0.057631	0.018815	0.08529	0.025945	0.13572	0.160474	0.053913	0.174707	0.100574	0.027699	0.021897	0.020002	0.033549	0.020692	0.019456	0.045513	0.030212	0.099489	0.034863	0.036332	0.02939	0.077619	0.021354	0.040799	0.185302	0.022459	0.020213	0.044252	0.021041	0.064098	0.066796	0.108799	0.063364	0.049991	0.079988	0.041098	0.155779	0.027642
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes	0.136467	0.042897	0.058638	0.018499	0.08514	0.025468	0.133432	0.15732	0.053488	0.176664	0.10162	0.027186	0.021669	0.01974	0.033371	0.020291	0.019088	0.045419	0.029834	0.097529	0.034914	0.035973	0.028952	0.077962	0.020823	0.040883	0.179269	0.022093	0.019804	0.044111	0.020617	0.065225	0.067292	0.109156	0.065055	0.05	0.080993	0.041372	0.15745	0.027181
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_finegoldii	0.0186	0.005706	0.008005	0.00083	0.013345	0.001371	0.023684	0.024437	0.003855	0.029913	0.016738	0.003266	0.001052	0.00092	0.004131	0.000966	0.000885	0.006144	0.003634	0.009975	0.004382	0.004556	0.003511	0.011559	0.00102	0.005286	0.030472	0.001101	0.000926	0.005883	0.000986	0.009246	0.005909	0.017487	0.004877	0.003634	0.012096	0.005303	0.027892	0.003264
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_indistinctus	0.005046	0.000893	0.001215	0.000487	0.002116	0.00079	0.003889	0.006495	0.001951	0.005997	0.002699	0.000501	0.000617	0.000539	0.000633	0.00057	0.000518	0.000974	0.000558	0.003675	0.000681	0.000709	0.000538	0.001783	0.000593	0.000815	0.006627	0.000639	0.000545	0.000923	0.000577	0.001439	0.002582	0.002671	0.00245	0.001863	0.001856	0.000815	0.005076	0.0005
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_inops	0.000343	4.5e-05	5.9e-05	0.000184	0.00011	0.000287	0.000219	0.000473	0.000558	0.000361	0.000151	2.3e-05	0.000231	0.000202	3e-05	0.000214	0.000196	4.9e-05	2.7e-05	0.000619	3.3e-05	3.5e-05	2.5e-05	9.1e-05	0.00022	4.1e-05	0.000425	0.000236	0.000206	4.8e-05	0.000219	7.4e-05	0.000564	0.00013	0.000619	0.000516	9.2e-05	4e-05	0.000328	2.3e-05
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_onderdonkii	3.6e-05	7.9e-05	9.5e-05	1.3e-05	0.000124	2.5e-05	0.000134	6.6e-05	5.7e-05	8.1e-05	0.000142	4.8e-05	1.8e-05	1.5e-05	6.1e-05	1.6e-05	1.4e-05	8.3e-05	5.4e-05	8.2e-05	6.5e-05	6.5e-05	5.2e-05	0.000115	1.7e-05	7.5e-05	9.3e-05	1.9e-05	1.5e-05	8.1e-05	1.7e-05	0.000108	7.2e-05	0.00013	6.7e-05	5.9e-05	0.000118	7.5e-05	0.000152	4.8e-05
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_putredinis	0.109794	0.033214	0.042361	0.016241	0.062957	0.022493	0.091451	0.121592	0.045729	0.12485	0.074505	0.021597	0.019004	0.017422	0.025982	0.017905	0.016843	0.035191	0.023528	0.075901	0.027036	0.02806	0.022933	0.057201	0.018328	0.031607	0.133443	0.019458	0.017332	0.034081	0.018028	0.04779	0.055526	0.077631	0.053295	0.041896	0.059097	0.031644	0.106258	0.021564
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii	0.007894	0.003901	0.005352	0.000529	0.008082	0.000844	0.011797	0.0107	0.002243	0.013231	0.009547	0.00228	0.000662	0.000581	0.002914	0.000607	0.000556	0.004165	0.002546	0.004657	0.003061	0.003182	0.002456	0.00724	0.000633	0.003661	0.01266	0.000682	0.000586	0.004011	0.000622	0.00604	0.002984	0.010077	0.00285	0.002073	0.007534	0.003696	0.01315	0.002278
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_timonensis	1.4e-05	1e-05	1e-05	1e-05	1.1e-05	1e-05	2e-05	2.3e-05	1.6e-05	2.2e-05	1.5e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	2.4e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	2.6e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.9e-05	1.4e-05	2e-05	1.5e-05	1e-05	1e-05	2.7e-05	1e-05
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae	0.001145	0.019943	0.015913	0.002975	0.012305	0.003867	0.007359	0.001858	0.004118	0.002665	0.010823	0.023594	0.003387	0.003158	0.022116	0.00326	0.003115	0.019469	0.023205	0.003571	0.022265	0.021438	0.023289	0.013091	0.003377	0.020477	0.002603	0.003459	0.003184	0.019789	0.003289	0.015661	0.004217	0.009437	0.004064	0.004576	0.01275	0.020175	0.006446	0.023661
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides	0.001138	0.020291	0.016456	0.002967	0.012487	0.003882	0.007048	0.00185	0.004223	0.002644	0.010875	0.023117	0.003382	0.003157	0.022205	0.003248	0.003079	0.019667	0.023	0.003522	0.022237	0.021539	0.023022	0.013458	0.003354	0.020928	0.002542	0.003454	0.003171	0.020067	0.003282	0.016042	0.004218	0.009605	0.004102	0.004529	0.01309	0.020639	0.006099	0.023175
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_chinchillae	1.1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.6e-05	1.9e-05	1.2e-05	1.7e-05	1.2e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.6e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	2e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.4e-05	1.2e-05	1.5e-05	1.1e-05	1e-05	1e-05	2.1e-05	1e-05
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_distasonis	0.000696	0.013069	0.0105	0.001674	0.008395	0.002189	0.004985	0.00118	0.002477	0.001751	0.007435	0.014916	0.001906	0.001778	0.014063	0.00183	0.001739	0.012777	0.014815	0.002171	0.014242	0.013967	0.01482	0.009054	0.001891	0.01338	0.001703	0.001946	0.001793	0.013133	0.001864	0.010719	0.002523	0.00654	0.002503	0.002658	0.008778	0.013106	0.004392	0.014898
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_goldsteinii	4.1e-05	8.1e-05	9.8e-05	1.4e-05	0.000127	2.6e-05	0.000145	7.4e-05	5.9e-05	9.2e-05	0.000143	4.9e-05	1.9e-05	1.6e-05	6.2e-05	1.7e-05	1.5e-05	8.5e-05	5.6e-05	7.9e-05	6.6e-05	6.7e-05	5.4e-05	0.000119	1.8e-05	7.7e-05	9.8e-05	2e-05	1.7e-05	8.2e-05	1.8e-05	0.00011	6.8e-05	0.000136	6.9e-05	5.7e-05	0.000122	7.7e-05	0.00016	5e-05
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_gordonii	1.4e-05	1.2e-05	1.6e-05	1e-05	2.4e-05	1e-05	3.4e-05	2.5e-05	1.7e-05	2.8e-05	3e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.3e-05	1e-05	2.6e-05	1e-05	1e-05	1e-05	2.1e-05	1e-05	1.1e-05	3.1e-05	1e-05	1e-05	1.2e-05	1e-05	1.9e-05	2e-05	2.7e-05	2e-05	1.5e-05	2.2e-05	1.1e-05	4.2e-05	1e-05
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_johnsonii	2.3e-05	0.000303	0.000326	1e-05	0.000332	1.3e-05	0.000249	4.9e-05	3.3e-05	8.6e-05	0.000328	0.000223	1e-05	1e-05	0.000263	1e-05	1e-05	0.000308	0.000243	5.4e-05	0.000276	0.00027	0.000236	0.00033	1e-05	0.000297	8.5e-05	1e-05	1e-05	0.000301	1e-05	0.000342	4.4e-05	0.00031	3.7e-05	3.4e-05	0.000335	0.000298	0.000234	0.000225
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_merdae	0.00032	0.006469	0.005058	0.001113	0.003923	0.001523	0.002331	0.000562	0.001668	0.000805	0.003562	0.007585	0.001289	0.001194	0.007023	0.001243	0.001167	0.006301	0.007466	0.001416	0.00716	0.006875	0.007501	0.00422	0.001294	0.006639	0.000817	0.001327	0.00121	0.006438	0.001254	0.005056	0.001713	0.002981	0.001619	0.00186	0.004095	0.006479	0.002174	0.007608
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_sp_CAG_409	3.4e-05	1.6e-05	1.9e-05	1.6e-05	2.8e-05	2.8e-05	4.1e-05	5.5e-05	6.1e-05	4.6e-05	3.5e-05	1e-05	2.1e-05	1.8e-05	1.1e-05	1.9e-05	1.7e-05	1.7e-05	1e-05	6.8e-05	1.2e-05	1.3e-05	1e-05	2.5e-05	2e-05	1.5e-05	5.5e-05	2.2e-05	1.8e-05	1.6e-05	2e-05	2.3e-05	6.3e-05	3.1e-05	7.1e-05	5.8e-05	2.6e-05	1.5e-05	5.5e-05	1e-05
k__Bacteria|p__Chlamydiae	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.4e-05	1.7e-05	1.4e-05	1.5e-05	1.1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.9e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.8e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.6e-05	1e-05	1.7e-05	1.3e-05	1e-05	1e-05	2e-05	1e-05
k__Bacteria|p__Chlamydiae|c__Chlamydiia	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.4e-05	1.8e-05	1.3e-05	1.7e-05	1.1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.8e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.9e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.5e-05	1e-05	1.6e-05	1.2e-05	1e-05	1e-05	1.9e-05	1e-05
k__Bacteria|p__Chlamydiae|c__Chlamydiia|o__Chlamydiales	1.1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.4e-05	1.8e-05	1.3e-05	1.6e-05	1.1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.8e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.9e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.5e-05	1e-05	1.7e-05	1.3e-05	1e-05	1e-05	1.9e-05	1e-05
k__Bacteria|p__Chlamydiae|c__Chlamydiia|o__Chlamydiales|f__Chlamydiaceae	1.2e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.5e-05	1.9e-05	1.4e-05	1.7e-05	1.1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.9e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	2.1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.6e-05	1.1e-05	1.7e-05	1.3e-05	1e-05	1e-05	2.1e-05	1e-05
k__Bacteria|p__Chlamydiae|c__Chlamydiia|o__Chlamydiales|f__Chlamydiaceae|g__Chlamydia	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.5e-05	1.8e-05	1.4e-05	1.7e-05	1.2e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.9e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.9e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.6e-05	1.1e-05	1.8e-05	1.4e-05	1e-05	1e-05	2e-05	1e-05
k__Bacteria|p__Chlamydiae|c__Chlamydiia|o__Chlamydiales|f__Chlamydiaceae|g__Chlamydia|s__Chlamydia_ibidis	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.5e-05	1.7e-05	1.3e-05	1.6e-05	1.3e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.8e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.9e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.5e-05	1.1e-05	1.6e-05	1.2e-05	1e-05	1e-05	2.1e-05	1e-05
k__Bacteria|p__Chloroflexi	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.5e-05	1.7e-05	1.3e-05	1.6e-05	1.2e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.8e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.9e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.5e-05	1.1e-05	1.6e-05	1.2e-05	1e-05	1e-05	2e-05	1e-05
k__Bacteria|p__Chloroflexi|c__Anaerolineae	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.3e-05	1.6e-05	1.3e-05	1.4e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.7e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.7e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.4e-05	1e-05	1.6e-05	1.2e-05	1e-05	1e-05	1.8e-05	1e-05
k__Bacteria|p__Chloroflexi|c__Anaerolineae|o__Anaerolineales	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.4e-05	1.6e-05	1.3e-05	1.5e-05	1.1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.8e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.8e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.5e-05	1e-05	1.6e-05	1.2e-05	1e-05	1e-05	1.9e-05	1e-05
k__Bacteria|p__Chloroflexi|c__Anaerolineae|o__Anaerolineales|f__Anaerolineaceae	1.1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.3e-05	1.7e-05	1.3e-05	1.6e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.7e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.8e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.5e-05	1e-05	1.6e-05	1.3e-05	1e-05	1e-05	1.8e-05	1e-05
